StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts,Location
2021-05-18 18:25:03.705809,0.049364,tcp,45.134.26.39,48536,   ->,167.71.64.32,54850,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:25:10.716502,0.043245,tcp,45.143.200.34,56880,   ->,167.71.64.32,3292,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:25:13.953610,0.03823,tcp,193.27.229.86,48396,   ->,167.99.141.164,34358,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:25:24.785243,0.040616,tcp,45.146.164.53,8080,   ->,167.99.141.164,41503,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:25:25.865189,2.4e-05,tcp,178.73.217.136,60084,   ->,159.65.26.180,6379,S_RA,0,0,2,128,74,1,London
2021-05-18 18:25:29.756904,0.052345,tcp,45.134.26.42,48776,   ->,167.71.64.32,63929,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:25:30.374120,0.57661,tcp,41.32.117.14,53122,   ->,159.65.26.180,445,S_RA,0,0,4,232,124,2,London
2021-05-18 18:25:32.329827,3e-05,tcp,162.142.125.68,57833,   ->,167.99.141.164,7776,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 18:25:34.238898,0.055081,tcp,45.134.26.46,48685,   ->,159.65.26.180,58194,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:25:35.022407,2.7e-05,tcp,58.214.184.168,49636,   ->,167.99.141.164,5555,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 18:25:39.482310,0.043217,tcp,45.134.26.40,48554,   ->,167.99.141.164,54217,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:25:40.839287,0.099524,tcp,45.141.84.57,41335,   ->,159.65.26.180,6033,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:25:41.020209,0.549087,tcp,195.9.129.130,50463,   ->,159.65.26.180,445,S_RA,32,32,4,240,132,2,London
2021-05-18 18:25:41.101355,3.8e-05,tcp,42.192.7.200,42181,   ->,167.99.141.164,11158,S_RA,104,104,2,110,56,1,Frankfurt
2021-05-18 18:25:42.263971,0.040975,tcp,103.145.13.26,50160,   ->,167.71.64.32,50802,SR_RA,40,40,3,166,112,2,Amsterdam
2021-05-18 18:25:44.392130,0.719399,tcp,202.77.122.95,55769,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 18:25:58.317550,0.046175,tcp,45.155.205.80,51425,   ->,167.99.141.164,15079,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:26:01.955589,3.2e-05,tcp,74.82.47.34,51019,   ->,167.71.64.32,5001,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 18:26:06.845510,0.047538,tcp,45.143.200.34,56880,   ->,167.71.64.32,7908,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:26:07.562649,0.014134,tcp,92.63.197.83,56108,   ->,159.65.26.180,8553,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:26:08.672297,0.012603,tcp,92.63.196.128,56554,   ->,159.65.26.180,8986,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:26:15.765114,0.049371,tcp,45.134.26.55,48869,   ->,159.65.26.180,43413,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:26:17.130798,0.045823,tcp,45.134.26.54,48852,   ->,167.71.64.32,35970,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:26:37.760094,0.042656,tcp,45.143.200.34,56880,   ->,167.71.64.32,2288,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:26:41.154116,0.137389,tcp,45.145.67.74,48413,   ->,167.71.64.32,35886,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:26:43.776999,2.9e-05,tcp,170.130.187.42,53057,   ->,167.99.141.164,31969,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 18:26:50.057868,0.054028,tcp,45.143.200.34,56880,   ->,167.71.64.32,7453,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:26:51.880778,0.566903,tcp,93.81.66.197,60832,   ->,167.99.141.164,445,S_RA,0,0,4,240,132,2,Frankfurt
2021-05-18 18:26:57.972919,2.7e-05,tcp,119.45.239.75,42622,   ->,159.65.26.180,5494,S_RA,0,0,2,110,56,1,London
2021-05-18 18:27:03.729207,0.049097,tcp,193.27.228.58,59468,   ->,167.71.64.32,7050,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:27:04.497436,0.053501,tcp,45.143.200.34,56880,   ->,167.71.64.32,3081,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:27:04.859661,0.063955,tcp,45.134.26.42,48776,   ->,167.71.64.32,51286,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:27:05.544279,2.5e-05,tcp,185.220.205.213,38737,   ->,159.65.26.180,7474,S_RA,0,0,2,110,56,1,London
2021-05-18 18:27:06.592558,0.062105,tcp,185.191.34.212,50551,   ->,159.65.26.180,6608,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:27:13.614268,0.102492,tcp,45.134.26.44,48650,   ->,167.99.141.164,10442,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:27:15.769696,0.055353,tcp,195.54.161.150,51446,   ->,167.99.141.164,38756,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:27:17.816876,0.050902,tcp,193.27.228.58,59468,   ->,167.71.64.32,7060,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:27:27.151084,0.04894,tcp,45.155.205.162,54305,   ->,159.65.26.180,43389,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:27:28.117341,0.041518,tcp,45.134.26.52,48809,   ->,167.99.141.164,1210,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:27:29.770191,0.051449,tcp,45.143.200.34,56880,   ->,167.71.64.32,358,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:27:41.553979,0.135716,tcp,201.149.21.179,55245,   ->,167.71.64.32,9387,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:27:42.760216,3.5e-05,tcp,185.220.205.213,60749,   ->,167.71.64.32,5984,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 18:27:42.884218,3.4e-05,tcp,192.241.218.152,40407,   ->,167.71.64.32,26,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 18:27:43.966641,0.047346,tcp,45.146.164.54,8080,   ->,167.71.64.32,33152,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:27:44.635265,0.049638,tcp,45.134.26.51,48794,   ->,167.71.64.32,61433,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:27:47.471717,0.043319,tcp,45.143.200.34,56880,   ->,167.71.64.32,22,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:27:55.082332,3.6e-05,tcp,119.45.18.205,42492,   ->,167.71.64.32,3712,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 18:27:56.345316,0.037785,tcp,45.146.164.52,8080,   ->,167.99.141.164,6603,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:27:57.694172,0.053719,tcp,185.191.34.204,54445,   ->,167.71.64.32,6547,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:27:58.371249,2.6e-05,tcp,84.201.188.12,443,   ->,159.65.26.180,3031,SA_R,0,0,2,112,58,1,London
2021-05-18 18:28:00.359112,3.4e-05,tcp,89.248.165.202,51533,   ->,159.65.26.180,16006,S_RA,0,0,2,110,56,1,London
2021-05-18 18:28:09.157104,1.073945,tcp,39.103.181.207,55133,   ->,159.65.26.180,2376,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:28:12.515918,0.058415,tcp,91.223.67.180,48951,   ->,167.71.64.32,8674,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:28:13.849610,0.717983,tcp,218.88.248.66,42940,   ->,159.65.26.180,1433,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:28:17.683519,0.001406,tcp,92.63.197.55,55209,   ->,167.71.64.32,7818,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:28:20.178129,0.574103,tcp,5.8.16.5,62634,   ->,159.65.26.180,445,S_RA,0,0,4,232,124,2,London
2021-05-18 18:28:21.439385,0.043079,tcp,45.143.200.34,56880,   ->,167.71.64.32,6980,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:28:25.463014,0.036241,tcp,45.146.164.64,8080,   ->,167.99.141.164,33445,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:28:30.056924,0.791583,tcp,184.22.84.54,49816,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 18:28:31.475741,0.020806,tcp,62.210.189.127,55259,   ->,167.71.64.32,7544,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:28:37.816350,3.2e-05,icmp,54.219.160.98,-1,  <->,167.71.64.32,-1,ECO,0,0,2,110,56,1,Amsterdam
2021-05-18 18:28:43.590899,0.112727,tcp,193.242.145.14,58728,   ->,167.99.141.164,8002,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:28:49.110758,3.2e-05,tcp,111.203.140.137,58303,   ->,167.99.141.164,6379,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 18:28:49.405882,0.113969,tcp,62.210.189.127,55259,   ->,167.99.141.164,7544,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:28:55.101919,0.037182,tcp,45.134.26.46,48685,   ->,167.99.141.164,4792,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:28:56.394455,0.805833,tcp,1.160.99.16,3986,   ->,167.99.141.164,445,S_RA,0,0,4,240,132,2,Frankfurt
2021-05-18 18:28:59.426885,0.052115,tcp,45.143.200.34,56880,   ->,167.71.64.32,3665,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:28:59.617838,2.7e-05,tcp,165.227.166.80,63599,   ->,167.99.141.164,80,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 18:29:07.136324,3.1e-05,tcp,113.110.146.91,13985,   ->,167.99.141.164,445,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 18:29:07.878339,3.5e-05,tcp,113.110.146.91,14428,   ->,167.99.141.164,445,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 18:29:08.591051,0.057995,tcp,45.134.26.50,48760,   ->,159.65.26.180,7972,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:29:19.232488,0.018046,tcp,92.63.197.53,54961,   ->,159.65.26.180,7614,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:29:20.874180,0.051281,tcp,45.134.26.51,48794,   ->,167.71.64.32,9897,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:29:24.735590,1.029274,tcp,91.133.156.219,56158,   ->,167.99.141.164,554,S_RA,112,112,10,640,370,5,Frankfurt
2021-05-18 18:29:32.872189,2.4e-05,tcp,167.248.133.69,25256,   ->,167.99.141.164,1234,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 18:29:35.889893,0.038091,tcp,185.153.196.58,40148,   ->,167.99.141.164,15277,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:29:36.723226,0.053059,tcp,45.134.26.40,48554,   ->,159.65.26.180,64512,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:29:43.759233,4.9e-05,tcp,165.227.166.80,63599,   ->,167.71.64.32,80,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 18:29:43.981823,0.045643,tcp,45.143.200.34,56880,   ->,167.71.64.32,3771,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:29:44.853355,0.007268,tcp,31.210.21.45,48340,   ->,167.71.64.32,57057,SR_RA,0,0,3,170,116,2,Amsterdam
2021-05-18 18:29:49.508484,3.4e-05,tcp,199.127.60.189,34989,   ->,167.71.64.32,9050,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 18:29:56.502548,0.180892,tcp,107.170.203.195,55812,   ->,159.65.26.180,4092,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:29:56.907502,2.3e-05,tcp,188.229.251.98,5136,   ->,167.99.141.164,554,S_RA,72,72,2,128,74,1,Frankfurt
2021-05-18 18:29:57.620961,0.084769,tcp,45.134.26.52,48809,   ->,167.99.141.164,37411,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:30:05.252645,0.050484,tcp,45.134.26.38,48520,   ->,167.71.64.32,8152,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:30:06.170065,0.01254,tcp,92.63.197.61,55929,   ->,159.65.26.180,8227,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:30:10.613534,0.002435,tcp,92.63.196.128,56554,   ->,167.71.64.32,8913,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:30:11.095886,0.060794,tcp,185.191.34.207,42939,   ->,167.71.64.32,1112,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:30:12.461245,0.059544,tcp,45.134.26.54,48852,   ->,159.65.26.180,41388,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:30:17.056476,3.4e-05,tcp,167.248.133.79,52025,   ->,159.65.26.180,6003,S_RA,0,0,2,112,58,1,London
2021-05-18 18:30:17.075122,0.062257,tcp,45.134.26.38,48520,   ->,159.65.26.180,38108,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:30:17.209151,3e-05,tcp,205.185.117.46,39412,   ->,167.71.64.32,5555,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 18:30:19.980799,0.053208,tcp,45.146.164.53,8080,   ->,167.71.64.32,44199,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:30:20.121556,4.7e-05,tcp,192.241.218.152,52295,   ->,167.99.141.164,26,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 18:30:21.036901,0.0208,tcp,89.248.165.201,48778,   ->,167.99.141.164,33388,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:30:23.186264,2.8e-05,tcp,62.102.141.50,54082,   ->,167.99.141.164,554,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 18:30:23.829606,5e-05,tcp,62.102.141.50,55107,   ->,167.99.141.164,554,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 18:30:24.450511,3.3e-05,tcp,62.102.141.50,38985,   ->,167.99.141.164,554,S_RA,0,0,2,116,62,1,Frankfurt
2021-05-18 18:30:24.645327,0.037349,tcp,45.146.164.51,8080,   ->,167.99.141.164,5687,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:30:27.151141,0.399595,tcp,115.159.200.195,54910,   ->,159.65.26.180,8088,SR_RA,96,96,3,166,112,2,London
2021-05-18 18:30:27.807124,0.037249,tcp,45.146.164.152,8080,   ->,167.99.141.164,4252,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:30:28.613630,0.050701,tcp,185.191.34.213,51268,   ->,167.71.64.32,6599,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:30:29.038694,0.039798,tcp,45.155.205.79,51432,   ->,167.99.141.164,37004,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:30:30.020085,3.6e-05,tcp,198.23.200.241,50387,   ->,167.71.64.32,443,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 18:30:30.175654,0.063958,tcp,45.134.26.43,48633,   ->,159.65.26.180,20460,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:30:33.111272,0.039411,tcp,45.134.26.44,48650,   ->,167.99.141.164,7644,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:30:37.233334,2.6e-05,tcp,106.14.155.102,49496,   ->,159.65.26.180,6379,S_RA,20,20,2,128,74,1,London
2021-05-18 18:30:45.614948,0.148284,tcp,201.149.21.179,55245,   ->,167.99.141.164,9387,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:30:47.747987,0.041058,tcp,45.134.26.40,48554,   ->,167.99.141.164,52461,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:30:50.760045,0.009715,tcp,89.248.165.104,59324,   ->,167.71.64.32,11007,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:30:53.461023,2.7e-05,tcp,51.83.237.186,58510,   ->,167.99.141.164,26531,SA_R,36,36,2,110,56,1,Frankfurt
2021-05-18 18:30:57.699003,3.5e-05,tcp,37.238.206.44,60920,   ->,167.99.141.164,22,S_RA,0,0,2,128,74,1,Frankfurt
2021-05-18 18:31:00.541328,0.213756,tcp,36.99.39.199,55209,   ->,167.71.64.32,2375,SR_RA,0,0,3,168,114,2,Amsterdam
2021-05-18 18:31:03.870930,0.051365,tcp,45.134.26.43,48633,   ->,167.71.64.32,30220,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:31:05.750224,3.3e-05,tcp,74.120.14.86,61232,   ->,159.65.26.180,9540,S_RA,32,32,2,112,58,1,London
2021-05-18 18:31:14.963786,0.015972,tcp,92.63.197.55,55209,   ->,159.65.26.180,7974,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:31:16.141311,0.051679,tcp,45.134.26.39,48536,   ->,159.65.26.180,11683,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:31:16.581187,0.047882,tcp,45.134.26.43,48633,   ->,167.71.64.32,53924,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:31:16.677419,3.6e-05,tcp,213.232.193.111,80,   ->,167.71.64.32,46720,SA_R,0,0,2,112,58,1,Amsterdam
2021-05-18 18:31:22.006289,0.05235,tcp,45.143.200.34,56880,   ->,167.71.64.32,8690,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:31:26.586542,0.036713,tcp,45.146.164.50,8080,   ->,167.99.141.164,8030,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:31:26.994676,0.70134,tcp,177.72.156.99,54881,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 18:31:29.558016,0.049867,tcp,193.27.229.86,48396,   ->,167.71.64.32,53304,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:31:30.167314,0.685958,tcp,190.255.37.229,54496,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 18:31:32.035002,3.1e-05,tcp,77.107.28.102,56846,   ->,159.65.26.180,22,S_RA,0,0,2,128,74,1,London
2021-05-18 18:31:32.701097,0.021015,tcp,92.63.197.55,55209,   ->,167.99.141.164,7922,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:31:33.739607,3e-05,icmp,128.9.63.139,-1,  <->,167.99.141.164,-1,ECO,0,0,2,102,56,1,Frankfurt
2021-05-18 18:31:34.276888,0.046731,tcp,195.54.161.150,51446,   ->,167.99.141.164,49312,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:31:36.183041,2.8e-05,tcp,64.62.197.20,54154,   ->,159.65.26.180,23,S_RA,0,0,2,110,56,1,London
2021-05-18 18:31:37.017033,3.6e-05,tcp,162.142.125.67,57441,   ->,167.71.64.32,3109,S_RA,0,0,2,112,58,1,Amsterdam
2021-05-18 18:31:37.391830,3.6e-05,tcp,35.245.76.194,54670,   ->,167.99.141.164,22,S_RA,0,0,2,128,74,1,Frankfurt
2021-05-18 18:31:38.371995,0.045499,tcp,185.191.34.213,51268,   ->,167.99.141.164,6598,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:32:01.832847,0.045901,tcp,5.188.206.18,46983,   ->,167.71.64.32,37559,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:32:02.917171,0.036017,tcp,45.134.26.38,48520,   ->,167.99.141.164,31324,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:32:04.125047,3.2e-05,tcp,111.7.96.177,17816,   ->,167.99.141.164,8660,S_RA,0,0,2,120,66,1,Frankfurt
2021-05-18 18:32:05.213540,0.692664,tcp,143.208.99.234,49481,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 18:32:11.249305,0.052005,tcp,45.134.26.52,48809,   ->,159.65.26.180,58374,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:32:12.604269,3.9e-05,tcp,122.141.205.87,28284,   ->,167.71.64.32,23,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 18:32:13.319056,0.689192,tcp,187.102.15.161,58378,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 18:32:17.507177,0.624228,tcp,185.27.116.4,19973,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 18:32:20.732244,0.049955,tcp,193.27.228.64,42073,   ->,167.71.64.32,7991,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:32:24.229111,0.681661,tcp,190.238.242.76,49333,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 18:32:33.701173,0.043724,tcp,45.134.26.47,48701,   ->,167.99.141.164,24139,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:32:40.331120,0.275383,tcp,142.93.216.15,55267,   ->,167.71.64.32,21222,SR_RA,32,32,3,166,112,2,Amsterdam
2021-05-18 18:32:45.177074,0.054829,tcp,45.134.26.43,48633,   ->,159.65.26.180,54840,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:32:50.975615,0.056959,tcp,45.134.26.57,48909,   ->,159.65.26.180,10699,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:32:56.903481,0.05138,tcp,45.146.164.64,8080,   ->,159.65.26.180,2591,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:32:57.627466,0.054193,tcp,45.143.200.34,56880,   ->,167.71.64.32,8422,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:33:05.643874,0.138819,tcp,201.149.21.179,55541,   ->,167.71.64.32,7582,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:33:09.416306,0.290147,tcp,88.214.26.53,59550,   ->,167.99.141.164,33222,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:33:12.801406,0.731825,tcp,217.219.89.89,61050,   ->,159.65.26.180,445,S_RA,0,0,4,232,124,2,London
2021-05-18 18:33:15.964264,0.108939,tcp,45.143.200.46,48530,   ->,167.71.64.32,10387,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:33:24.302265,0.794977,tcp,183.88.17.54,63256,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 18:33:27.988919,0.051906,tcp,45.146.164.51,8080,   ->,159.65.26.180,777,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:33:32.006419,0.021245,tcp,185.156.73.67,48921,   ->,159.65.26.180,43858,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:33:39.168894,0.182951,tcp,107.170.203.195,56164,   ->,159.65.26.180,8337,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:33:40.422643,0.014418,tcp,92.63.197.55,55209,   ->,167.99.141.164,7974,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:33:41.915853,0.040667,tcp,45.155.205.79,51432,   ->,167.99.141.164,62489,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:33:43.371881,0.050535,tcp,45.155.205.223,52044,   ->,159.65.26.180,6580,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:33:48.519448,0.01668,tcp,92.63.197.58,55556,   ->,167.99.141.164,8019,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:34:00.048168,0.046027,tcp,45.134.26.45,48670,   ->,167.71.64.32,64491,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:34:04.729145,3.2e-05,tcp,167.248.133.30,44684,   ->,167.99.141.164,3389,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 18:34:07.315955,0.052952,tcp,45.146.164.64,8080,   ->,159.65.26.180,2016,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:34:12.489541,3.5e-05,tcp,119.29.98.53,55948,   ->,159.65.26.180,22886,S_RA,0,0,2,110,56,1,London
2021-05-18 18:34:15.549420,0.049433,tcp,45.146.164.106,56950,   ->,159.65.26.180,9091,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:34:18.820275,0.044308,tcp,45.155.205.223,52044,   ->,167.71.64.32,6581,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:34:29.245387,0.053365,tcp,45.134.26.57,48909,   ->,159.65.26.180,38501,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:34:34.366246,0.335506,tcp,142.93.216.15,55267,   ->,167.99.141.164,21222,SR_RA,32,32,3,166,112,2,Frankfurt
2021-05-18 18:34:40.896190,2.8e-05,tcp,188.163.29.27,58479,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1,London
2021-05-18 18:34:41.252813,0.55312,tcp,178.150.173.68,51187,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 18:34:41.441535,2.6e-05,tcp,188.163.29.27,58391,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1,London
2021-05-18 18:34:45.992856,0.051749,tcp,103.145.13.243,49536,   ->,167.99.141.164,5038,SR_RA,40,40,3,166,112,2,Frankfurt
2021-05-18 18:34:46.890037,0.001832,tcp,92.63.197.86,56335,   ->,167.71.64.32,8781,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:34:48.385481,0.015152,tcp,92.63.197.83,56108,   ->,159.65.26.180,8414,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:34:50.525304,4.2e-05,tcp,155.12.91.125,55379,   ->,167.99.141.164,445,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 18:34:52.976293,2.8e-05,tcp,64.62.197.68,35407,   ->,167.99.141.164,23,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 18:35:02.629620,0.034907,tcp,45.146.164.58,8080,   ->,167.99.141.164,65350,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:35:06.126994,0.062856,tcp,45.145.67.74,48413,   ->,159.65.26.180,60461,SR_RA,0,0,3,166,112,2,London
2021-05-18 18:35:07.819981,0.015474,tcp,62.210.189.127,55574,   ->,167.71.64.32,7869,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:35:14.733481,0.055883,tcp,195.54.161.150,51446,   ->,167.99.141.164,17320,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:35:17.286633,0.043171,tcp,45.143.200.34,56880,   ->,167.71.64.32,7509,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:35:19.523811,0.047689,tcp,45.134.26.53,48829,   ->,167.71.64.32,51543,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:35:26.403854,0.047709,tcp,45.134.26.38,48520,   ->,167.71.64.32,20851,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:35:26.731016,0.151938,tcp,201.149.21.179,55541,   ->,167.99.141.164,7582,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 18:35:34.420933,0.048143,tcp,45.146.164.50,8080,   ->,167.71.64.32,2749,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:35:36.500059,0.040559,tcp,78.128.113.250,57176,   ->,167.71.64.32,8778,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 18:35:47.475550,0.060523,tcp,45.143.200.34,56880,   ->,167.71.64.32,8500,SR_RA,0,0,3,166,112,2,Amsterdam
