SrcAddr,total_flows,total_bytes,total_pkts,total_src_bytes,total_src_pkts,avg_bytes_per_flow,avg_pkts_per_flow,avg_duration,median_duration,n_unique_dports,n_unique_sports,n_unique_dstaddr,n_unique_proto,port_scan_ratio,dst_diversity_ratio,entropy_dport,entropy_dstaddr,entropy_proto,first_seen,last_seen,active_duration_seconds,n_active_hours,flows_per_active_hour,location_mode,bytes_per_pkt,src_bytes_ratio,src_pkts_ratio,total_flows_log1p,total_bytes_log1p,total_pkts_log1p,total_src_bytes_log1p,total_src_pkts_log1p,avg_bytes_per_flow_log1p,avg_pkts_per_flow_log1p,active_duration_seconds_log1p,flows_per_active_hour_log1p,bytes_per_pkt_log1p,iforest_score,iforest_label,hdbscan_cluster,hdbscan_score,hdbscan_label,knn_score,copod_score,lof_score,ensemble_score,anomaly_label_final
194.165.16.14,124,13640,248,6944,124,110.0,2.0,1.8717741935483872e-05,1.7e-05,93,3,2,1,0.75,0.016129032258064516,6.454196310386871,1.0,-0.0,2021-05-18 02:38:45.752480,2021-05-18 19:28:43.183590,60597.43111,6,20.666666666666668,London,55.0,0.509090909090909,0.5,4.8283137373023015,9.52083524249312,5.517452896464707,8.845777255188445,4.8283137373023015,4.709530201312334,1.0986122886681096,11.012024282448346,3.0757749812275277,4.02535169073515,0.22687488791261434,1,-1,0.6326020200908633,0,9.655207786959094,101.07499150163423,8.827941551825328,0.44335667624709796,1
194.165.16.22,5,830,15,560,10,166.0,3.0,0.39958540000000004,0.266534,5,1,1,1,1.0,0.2,2.321928094887362,-0.0,-0.0,2021-05-18 04:58:45.800562,2021-05-18 23:17:50.625071,65944.824509,5,1.0,London,55.333333333333336,0.6746987951807228,0.6666666666666666,1.791759469228055,6.7226297948554485,2.772588722239781,6.329720905522696,2.3978952727983707,5.117993812416755,1.3862943611198906,11.09658884316158,0.6931471805599453,4.0312864262549635,0.06221452326145549,1,-1,0.06972048422121768,0,2.145161984724566,55.97346544672651,1.0683305637625762,0.17911102239058047,0
194.165.16.49,67,7370,134,3752,67,110.0,2.0,1.8477611940298506e-05,1.4e-05,67,1,1,1,1.0,0.014925373134328358,6.066089190457772,-0.0,-0.0,2021-05-18 18:22:28.564850,2021-05-18 18:22:28.567889,0.003039,1,67.0,Frankfurt,55.0,0.509090909090909,0.5,4.219507705176107,8.905308661189288,4.90527477843843,8.23031079913502,4.219507705176107,4.709530201312334,1.0986122886681096,0.0030343915738107723,4.219507705176107,4.02535169073515,0.21500895134788145,1,-1,0.8010674173495377,0,15.74138203948397,84.79059376722824,2.627771670247257,0.4580612361252038,1
194.165.16.64,3,498,9,336,6,166.0,3.0,0.171714,0.164384,3,1,1,1,1.0,0.3333333333333333,1.584962500721156,-0.0,-0.0,2021-05-18 10:37:51.320755,2021-05-18 21:40:09.900879,39738.580124,3,1.0,Amsterdam,55.333333333333336,0.6746987951807228,0.6666666666666666,1.3862943611198906,6.212606095751519,2.302585092994046,5.820082930352362,1.9459101490553132,5.117993812416755,1.3862943611198906,10.590102950473746,0.6931471805599453,4.0312864262549635,0.019444351846946595,1,15,0.227641375308376,0,1.8448292439925884,45.06033967787528,1.1104693266403711,0.17505090087700761,0
194.190.252.20,2,240,4,132,2,120.0,2.0,3.2000000000000005e-05,3.2000000000000005e-05,1,2,1,1,0.5,0.5,-0.0,-0.0,-0.0,2021-05-18 10:34:03.399516,2021-05-18 10:34:03.982240,0.582724,1,2.0,London,60.0,0.55,0.5,1.0986122886681096,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,4.795790545596741,1.0986122886681096,0.4591474132024497,1.0986122886681096,4.110873864173311,-0.0829373113206201,0,75,0.42572145756539853,0,0.001376925505338055,23.020874634486862,1.001049253813408,0.13337386310143684,0
194.190.97.149,1,240,4,132,2,240.0,4.0,0.576992,0.576992,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 18:54:03.025955,2021-05-18 18:54:03.025955,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14293836737514543,0,62,0.07865168539258631,0,1.4579977187657334e-05,18.133800948932993,0.9826701937012062,0.029446978756679676,0
194.225.167.187,1,384,6,222,3,384.0,6.0,11.716446,11.716446,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 16:41:37.897938,2021-05-18 16:41:37.897938,0.0,1,1.0,Frankfurt,64.0,0.578125,0.5,0.6931471805599453,5.953243334287785,1.9459101490553132,5.407171771460119,1.3862943611198906,5.953243334287785,1.9459101490553132,0.0,0.6931471805599453,4.174387269895637,-0.003079417272393914,0,6,0.5750652373101998,0,0.35006008144443373,41.86744958435898,0.994727364067356,0.2272838415655179,0
194.230.148.39,1,128,2,74,1,128.0,2.0,3.3e-05,3.3e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 16:55:36.146862,2021-05-18 16:55:36.146862,0.0,1,1.0,Frankfurt,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.13953814717552088,0,25,0.0,0,0.0,14.252795696579305,1.0,0.009757250010592345,0
194.26.29.148,3,330,6,168,3,110.0,2.0,2.7000000000000002e-05,2.8e-05,1,3,3,1,0.3333333333333333,1.0,-0.0,1.584962500721156,-0.0,2021-05-18 23:58:01.196059,2021-05-19 00:54:56.217425,3415.021366,2,1.5,Amsterdam,55.0,0.509090909090909,0.5,1.3862943611198906,5.802118375377063,1.9459101490553132,5.1298987149230735,1.3862943611198906,4.709530201312334,1.0986122886681096,8.13623180957274,0.9162907318741551,4.02535169073515,-0.04427397652070042,0,88,0.0,0,0.23350246888904166,35.2810337310461,0.9953402299165399,0.08379596850372892,0
194.26.29.166,65,10790,195,7280,130,166.0,3.0,0.12564216923076924,0.114882,41,1,3,1,0.6307692307692307,0.046153846153846156,5.2258380051697255,1.5846192422839154,-0.0,2021-05-18 02:01:42.465701,2021-05-19 01:47:19.331290,85536.865589,22,2.9545454545454546,Frankfurt,55.333333333333336,0.6746987951807228,0.6666666666666666,4.189654742026425,9.286467732363734,5.278114659230518,8.893023494394711,4.875197323201151,5.117993812416755,1.3862943611198906,11.356714429271786,1.3748656652962679,4.0312864262549635,0.187369286197961,1,0,0.7576967613543617,0,1.7682349288713926,97.65394195017751,1.1266773492036832,0.43288783707792583,1
194.44.151.214,1,240,4,132,2,240.0,4.0,0.530119,0.530119,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 17:38:22.301885,2021-05-18 17:38:22.301885,0.0,1,1.0,Frankfurt,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14086236640891797,0,-1,0.6193437417306162,0,0.00028896139374610117,17.934584260644836,1.3021994300625497,0.1382559622666124,0
194.48.199.78,116,19256,348,12992,232,166.0,3.0,0.041215465517241374,0.041790999999999995,40,40,3,1,0.3448275862068966,0.02586206896551724,5.300345434074023,1.5845360398068222,-0.0,2021-05-18 02:09:14.714693,2021-05-19 01:59:02.916267,85788.201574,24,4.833333333333333,London,55.333333333333336,0.6746987951807228,0.6666666666666666,4.762173934797756,9.865629909979887,5.855071922202427,9.472166029882736,5.4510384535657,5.117993812416755,1.3862943611198906,11.359648421774665,1.7635885922613586,4.0312864262549635,0.21830341761580307,1,-1,0.5181270632625758,0,7.30723797756093,114.86494051766446,4.920006257343775,0.43242808377235875,1
194.49.68.10,2,332,6,224,4,166.0,3.0,0.16447650000000003,0.16447650000000003,1,1,2,1,0.5,1.0,-0.0,1.0,-0.0,2021-05-18 13:23:27.079159,2021-05-18 13:33:32.686360,605.607201,1,2.0,London,55.333333333333336,0.6746987951807228,0.6666666666666666,1.0986122886681096,5.808142489980444,1.9459101490553132,5.41610040220442,1.6094379124341003,5.117993812416755,1.3862943611198906,6.407881466268755,1.0986122886681096,4.0312864262549635,0.005145934766418447,1,16,0.0,0,0.36348282478417265,36.82363684274431,0.984649792374287,0.10889460601566667,0
194.61.25.217,8,1328,24,896,16,166.0,3.0,0.042125125,0.043742,1,3,3,1,0.125,0.375,-0.0,1.561278124459133,-0.0,2021-05-18 03:32:14.805296,2021-05-18 21:02:31.573688,63016.768392,8,1.0,Amsterdam,55.333333333333336,0.6746987951807228,0.6666666666666666,2.1972245773362196,7.192182058713246,3.2188758248682006,6.799055862058796,2.833213344056216,5.117993812416755,1.3862943611198906,11.051172003576692,0.6931471805599453,4.0312864262549635,0.08185856377149969,1,-1,0.0013785093208017844,0,2.531871696146524,67.23172842775288,1.0657928272454884,0.191092742277842,0
194.61.25.242,5,830,15,560,10,166.0,3.0,0.0804376,0.069717,2,2,3,1,0.4,0.6,0.9709505944546686,1.5219280948873621,-0.0,2021-05-18 06:42:26.272545,2021-05-18 16:26:20.078228,35033.805683,3,1.6666666666666667,Amsterdam,55.333333333333336,0.6746987951807228,0.6666666666666666,1.791759469228055,6.7226297948554485,2.772588722239781,6.329720905522696,2.3978952727983707,5.117993812416755,1.3862943611198906,10.464097294421336,0.9808292530117262,4.0312864262549635,0.042244435215150866,1,16,0.2642588605151117,0,1.6528329711413736,61.537009391451214,0.9986053976578788,0.21598230937262178,0
194.61.25.254,4,664,12,448,8,166.0,3.0,0.19765325,0.2228215,4,1,2,1,1.0,0.5,2.0,0.8112781244591328,-0.0,2021-05-18 19:45:06.504966,2021-05-19 01:09:46.929486,19480.42452,4,1.0,London,55.333333333333336,0.6746987951807228,0.6666666666666666,1.6094379124341003,6.499787040655854,2.5649493574615367,6.1070228877422545,2.1972245773362196,5.117993812416755,1.3862943611198906,9.877216701832916,0.6931471805599453,4.0312864262549635,0.043533591396752946,1,-1,0.02824617090562077,0,2.4581927939247463,50.80633166911008,1.076011539540675,0.1553804735740996,0
194.61.91.125,1,112,2,58,1,112.0,2.0,2.5e-05,2.5e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 11:51:49.310438,2021-05-18 11:51:49.310438,0.0,1,1.0,London,56.0,0.5178571428571429,0.5,0.6931471805599453,4.727387818712341,1.0986122886681096,4.07753744390572,0.6931471805599453,4.727387818712341,1.0986122886681096,0.0,0.6931471805599453,4.04305126783455,-0.13680460770591552,0,38,0.0,0,0.0,13.785927817352338,1.0,0.010348600961322339,0
194.62.1.159,1,110,2,56,1,110.0,2.0,3.3e-05,3.3e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 09:13:48.548536,2021-05-18 09:13:48.548536,0.0,1,1.0,Frankfurt,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.15240391650446872,0,44,0.0,0,0.0,12.238404442660478,1.0,0.0009823561763805575,0
194.79.11.90,1,240,4,132,2,240.0,4.0,0.578873,0.578873,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 23:58:54.836790,2021-05-18 23:58:54.836790,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14293836737514543,0,62,0.7895277207392382,0,5.1297251197334154e-05,18.152833589395673,2.0799575083151334,0.17164936712557868,0
194.85.22.2,1,240,4,132,2,240.0,4.0,0.562008,0.562008,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 11:46:27.419638,2021-05-18 11:46:27.419638,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.1426012158798703,0,61,0.0,0,3.849968698022774e-05,18.01614771140362,0.9725743881244361,0.013704155310793869,0
195.133.217.62,3,480,8,264,4,160.0,2.6666666666666665,0.18400433333333333,3.1e-05,1,3,1,1,0.3333333333333333,0.3333333333333333,-0.0,-0.0,-0.0,2021-05-18 11:45:27.366442,2021-05-18 13:24:18.876925,5931.510483,2,1.5,London,60.0,0.55,0.5,1.3862943611198906,6.175867270105761,2.1972245773362196,5.579729825986222,1.6094379124341003,5.081404364984463,1.2992829841302609,8.688202755354292,0.9162907318741551,4.110873864173311,-0.06278143726384994,0,-1,0.001967218279183937,0,1.3705690932067323,38.2268341673429,1.058311509449573,0.08167830478587176,0
195.133.29.133,1,240,4,132,2,240.0,4.0,0.572861,0.572861,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 16:23:09.604518,2021-05-18 16:23:09.604518,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14293836737514543,0,62,0.867656552614638,0,7.903126939224302e-05,18.071032381359366,2.165695895794151,0.18715881295359427,0
195.133.40.137,2,480,8,264,4,240.0,4.0,0.5980975,0.5980975,1,2,2,1,0.5,1.0,-0.0,1.0,-0.0,2021-05-19 00:43:47.760228,2021-05-19 01:20:06.921553,2179.161325,2,1.0,London,60.0,0.55,0.5,1.0986122886681096,6.175867270105761,2.1972245773362196,5.579729825986222,1.6094379124341003,5.484796933490655,1.6094379124341003,7.687154155338678,0.6931471805599453,4.110873864173311,-0.037901303109124984,0,-1,0.027815061176416057,0,2.7102789057182934,35.76107277623193,15.314820460235762,0.09688677897848644,0
195.140.214.8,1,166,3,112,2,166.0,3.0,0.597367,0.597367,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 06:53:47.810464,2021-05-18 06:53:47.810464,0.0,1,1.0,Frankfurt,55.333333333333336,0.6746987951807228,0.6666666666666666,0.6931471805599453,5.117993812416755,1.3862943611198906,4.727387818712341,1.0986122886681096,5.117993812416755,1.3862943611198906,0.0,0.6931471805599453,4.0312864262549635,-0.0655884780858465,0,2,0.6915251707899447,0,0.0029379167628568147,20.30238506304794,1.182461374605793,0.190638102358395,0
195.154.119.36,2,220,4,112,2,110.0,2.0,2.7e-05,2.7e-05,1,1,2,1,0.5,1.0,-0.0,1.0,-0.0,2021-05-18 04:01:34.866039,2021-05-18 07:42:09.078273,13234.212234,2,1.0,Frankfurt,55.0,0.509090909090909,0.5,1.0986122886681096,5.3981627015177525,1.6094379124341003,4.727387818712341,1.0986122886681096,4.709530201312334,1.0986122886681096,9.49063615034676,0.6931471805599453,4.02535169073515,-0.08962987773431785,0,68,0.018848661991249117,0,0.07064763875127336,21.620498024192823,0.9730565436504326,0.04704279966437373,0
195.16.103.81,1,240,4,132,2,240.0,4.0,0.576583,0.576583,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 03:41:14.623945,2021-05-18 03:41:14.623945,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14293836737514543,0,62,0.0,0,6.666067395100125e-06,18.1156518987792,0.991510392062229,0.013690805233100308,0
195.161.41.113,1,128,2,74,1,128.0,2.0,3.5e-05,3.5e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-19 00:30:20.188844,2021-05-19 00:30:20.188844,0.0,1,1.0,Amsterdam,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.1352784361777824,0,17,0.0,0,0.0,14.568771056160932,1.0,0.012163236112154545,0
195.169.125.251,2,204,4,112,2,102.0,2.0,3.2e-05,3.2e-05,1,1,2,1,0.5,1.0,-0.0,1.0,-0.0,2021-05-18 09:06:49.327516,2021-05-18 16:11:03.494143,25454.166627,2,1.0,Frankfurt,51.0,0.5490196078431373,0.5,1.0986122886681096,5.3230099791384085,1.6094379124341003,4.727387818712341,1.0986122886681096,4.634728988229636,1.0986122886681096,10.144674012258834,0.6931471805599453,3.9512437185814275,-0.07318988650828528,0,68,0.8891139941052414,0,1.237110118713027,32.968084735175914,6.538335245882922,0.24663496279116348,0
195.174.112.185,1,240,4,132,2,240.0,4.0,0.5868,0.5868,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 13:30:34.751738,2021-05-18 13:30:34.751738,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14366495410499586,0,-1,0.2865388579673878,0,0.00015353525090729448,18.20003515336256,1.9044261173999903,0.07078515037946075,0
195.175.17.158,5,1200,20,660,10,240.0,4.0,0.574282,0.577422,1,5,1,1,0.2,0.2,-0.0,-0.0,-0.0,2021-05-18 02:47:04.645816,2021-05-18 13:39:13.826050,39129.180234,4,1.25,London,60.0,0.55,0.5,1.791759469228055,7.0909098220799835,3.044522437723423,6.493753839851687,2.3978952727983707,5.484796933490655,1.6094379124341003,10.574649321225028,0.8109302162163288,4.110873864173311,0.036788555196177186,1,77,0.7802563557051121,0,0.7970883137660325,58.60872943447879,1.001928205073424,0.3111565421913402,1
195.181.65.214,1,128,2,74,1,128.0,2.0,3.6e-05,3.6e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 12:21:56.478307,2021-05-18 12:21:56.478307,0.0,1,1.0,Frankfurt,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.1330486380758355,0,18,0.0,0,0.0,14.683171257284421,0.9505862097874269,0.013350125587486036,0
195.201.96.123,3,498,9,336,6,166.0,3.0,0.024717666666666666,0.018932,2,2,3,1,0.6666666666666666,1.0,0.9182958340544896,1.584962500721156,-0.0,2021-05-18 02:27:18.373707,2021-05-18 10:55:15.037051,30476.663344,2,1.5,Frankfurt,55.333333333333336,0.6746987951807228,0.6666666666666666,1.3862943611198906,6.212606095751519,2.302585092994046,5.820082930352362,1.9459101490553132,5.117993812416755,1.3862943611198906,10.324749344919649,0.9162907318741551,4.0312864262549635,0.02846967301740344,1,16,0.2258564205546265,0,1.9830001998054252,51.654628504939886,0.9971612050502466,0.18843877646173451,0
195.230.103.242,4,440,8,224,4,110.0,2.0,3.15e-05,3.05e-05,2,4,2,1,0.5,0.5,1.0,1.0,-0.0,2021-05-18 09:09:30.165707,2021-05-18 19:56:26.425818,38816.260111,2,2.0,Amsterdam,55.0,0.509090909090909,0.5,1.6094379124341003,6.089044875446846,2.1972245773362196,5.41610040220442,1.6094379124341003,4.709530201312334,1.0986122886681096,10.566620274917378,1.0986122886681096,4.02535169073515,-0.03743381025741349,0,79,0.0,0,0.8463180832017985,42.68004062603489,1.0029293704317541,0.09843280433381385,0
195.230.103.243,1,110,2,56,1,110.0,2.0,3.3e-05,3.3e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 04:39:12.501296,2021-05-18 04:39:12.501296,0.0,1,1.0,Frankfurt,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.15240391650446872,0,44,0.0,0,0.0,12.238404442660478,1.0,0.0009823561763805575,0
195.230.103.244,3,330,6,168,3,110.0,2.0,3.066666666666667e-05,3.2e-05,2,3,3,1,0.6666666666666666,1.0,0.9182958340544896,1.584962500721156,-0.0,2021-05-18 03:32:08.482939,2021-05-18 23:37:04.066924,72295.583985,2,1.5,Amsterdam,55.0,0.509090909090909,0.5,1.3862943611198906,5.802118375377063,1.9459101490553132,5.1298987149230735,1.3862943611198906,4.709530201312334,1.0986122886681096,11.188532159243646,0.9162907318741551,4.02535169073515,-0.03148741968429186,0,-1,0.01201840391139239,0,1.6790863989798472,41.135372123764746,1.0949820094049796,0.10268755707050388,0
195.230.103.246,4,440,8,224,4,110.0,2.0,2.85e-05,2.85e-05,3,4,3,1,0.75,0.75,1.5,1.5,-0.0,2021-05-18 05:19:26.419946,2021-05-19 01:05:27.604729,71161.184783,4,1.0,Amsterdam,55.0,0.509090909090909,0.5,1.6094379124341003,6.089044875446846,2.1972245773362196,5.41610040220442,1.6094379124341003,4.709530201312334,1.0986122886681096,11.172716843711498,0.6931471805599453,4.02535169073515,-0.015690957134824934,0,-1,0.11337558400517361,0,1.3067825902638763,44.63320098999933,1.1779296882526413,0.1346013485959887,0
195.230.103.247,2,220,4,112,2,110.0,2.0,2.85e-05,2.85e-05,1,2,2,1,0.5,1.0,-0.0,1.0,-0.0,2021-05-18 22:33:01.187572,2021-05-18 23:04:09.369602,1868.18203,2,1.0,Amsterdam,55.0,0.509090909090909,0.5,1.0986122886681096,5.3981627015177525,1.6094379124341003,4.727387818712341,1.0986122886681096,4.709530201312334,1.0986122886681096,7.5332561970415615,0.6931471805599453,4.02535169073515,-0.0862734434672009,0,68,0.5003097901066679,0,0.2295406125817681,21.96969143650326,1.2443922310786566,0.14562477246685385,0
195.230.103.248,2,220,4,112,2,110.0,2.0,2.7e-05,2.7e-05,2,2,1,1,1.0,0.5,1.0,-0.0,-0.0,2021-05-18 09:50:19.992172,2021-05-18 20:45:47.375560,39327.383388,2,1.0,Frankfurt,55.0,0.509090909090909,0.5,1.0986122886681096,5.3981627015177525,1.6094379124341003,4.727387818712341,1.0986122886681096,4.709530201312334,1.0986122886681096,10.579701760792615,0.6931471805599453,4.02535169073515,-0.058100424093187775,0,56,0.3312768804767989,0,0.5425561353281985,24.317043976815796,1.1032587684009971,0.1285924996800049,0
195.230.103.249,2,220,4,112,2,110.0,2.0,2.65e-05,2.65e-05,1,2,2,1,0.5,1.0,-0.0,1.0,-0.0,2021-05-18 14:36:03.996267,2021-05-18 16:59:24.185492,8600.189225,2,1.0,London,55.0,0.509090909090909,0.5,1.0986122886681096,5.3981627015177525,1.6094379124341003,4.727387818712341,1.0986122886681096,4.709530201312334,1.0986122886681096,9.059655754658271,0.6931471805599453,4.02535169073515,-0.08775290549944048,0,68,0.2942328721234105,0,0.18816011164259944,22.89212975787446,1.150789607884389,0.10497665293366257,0
195.230.103.250,1,110,2,56,1,110.0,2.0,2.6e-05,2.6e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 03:06:01.657291,2021-05-18 03:06:01.657291,0.0,1,1.0,Frankfurt,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.1536556544058572,0,41,0.0,0,0.0,13.04425073875296,1.0,0.0015538232830748394,0
195.230.50.213,1,112,2,58,1,112.0,2.0,2.9e-05,2.9e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 21:18:12.326837,2021-05-18 21:18:12.326837,0.0,1,1.0,London,56.0,0.5178571428571429,0.5,0.6931471805599453,4.727387818712341,1.0986122886681096,4.07753744390572,0.6931471805599453,4.727387818712341,1.0986122886681096,0.0,0.6931471805599453,4.04305126783455,-0.13823438680384909,0,34,0.0,0,0.0,12.529362840578308,1.0,0.007904326617423258,0
195.251.255.69,1,102,2,56,1,102.0,2.0,3.3e-05,3.3e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 19:35:12.912455,2021-05-18 19:35:12.912455,0.0,1,1.0,London,51.0,0.5490196078431373,0.5,0.6931471805599453,4.634728988229636,1.0986122886681096,4.04305126783455,0.6931471805599453,4.634728988229636,1.0986122886681096,0.0,0.6931471805599453,3.9512437185814275,-0.11457475260133432,0,-1,0.11129518451063801,0,0.6324189869456818,29.1078110627446,1928036720.659835,0.16810409749670152,0
195.46.175.182,3,720,12,396,6,240.0,4.0,0.5765486666666667,0.576736,1,3,1,1,0.3333333333333333,0.3333333333333333,-0.0,-0.0,-0.0,2021-05-18 03:39:52.233005,2021-05-18 16:33:42.930311,46430.697306,3,1.0,London,60.0,0.55,0.5,1.3862943611198906,6.580639137284949,2.5649493574615367,5.983936280687191,1.9459101490553132,5.484796933490655,1.6094379124341003,10.745737636580998,0.6931471805599453,4.110873864173311,-0.03679398916764487,0,77,0.7855858505521719,0,0.8551347730383911,44.755776793859035,1.7389308936679577,0.25881076633560496,0
195.54.160.228,34,5644,102,3808,68,166.0,3.0,0.045811558823529414,0.048427,26,1,3,1,0.7647058823529411,0.08823529411764706,4.616874605956221,1.5837262054069745,-0.0,2021-05-18 14:28:25.909527,2021-05-19 01:35:42.757840,40036.848313,11,3.090909090909091,London,55.333333333333336,0.6746987951807228,0.6666666666666666,3.5553480614894135,8.638525476583762,4.634728988229636,8.245121966478605,4.23410650459726,5.117993812416755,1.3862943611198906,10.597580493548632,1.4087672169719492,4.0312864262549635,0.15468878404346986,1,-1,0.03000684347084701,0,3.300086811371353,86.25251905824744,0.9993722624173845,0.2585432991206181,0
195.54.161.150,322,53452,966,36064,644,166.0,3.0,0.04793794409937888,0.048227,322,1,1,1,1.0,0.003105590062111801,8.330916878114614,-0.0,-0.0,2021-05-18 02:29:49.676894,2021-05-19 01:40:24.426307,83434.749413,24,13.416666666666666,Frankfurt,55.333333333333336,0.6746987951807228,0.6666666666666666,5.777652323222656,10.88655804209982,6.874198495453294,10.493078144937773,6.4692503167957724,5.117993812416755,1.3862943611198906,11.331832146538627,2.6683849447097785,4.0312864262549635,0.2568034086739268,1,-1,0.833827627120425,0,19.706334316182666,131.81966538552214,5.683404215393832,0.5569845991730317,1
195.54.161.151,16,2656,48,1792,32,166.0,3.0,0.5478111250000001,0.5848530000000001,16,1,2,1,1.0,0.125,4.0,0.9886994082884974,-0.0,2021-05-18 02:10:25.982660,2021-05-18 21:59:10.289853,71324.307193,10,1.6,Amsterdam,55.333333333333336,0.6746987951807228,0.6666666666666666,2.833213344056216,7.884952945759814,3.8918202981106265,7.491645473605133,3.4965075614664802,5.117993812416755,1.3862943611198906,11.1750064830195,0.9555114450274365,4.0312864262549635,0.13745806435997499,1,-1,0.018408070286926627,0,2.9927108666509525,78.04572139589605,1.0366978430438896,0.23614834285134007,0
195.58.17.197,2,240,4,132,2,120.0,2.0,3.1e-05,3.1e-05,1,2,1,1,0.5,0.5,-0.0,-0.0,-0.0,2021-05-19 00:28:31.429284,2021-05-19 00:28:32.013205,0.583921,1,2.0,London,60.0,0.55,0.5,1.0986122886681096,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,4.795790545596741,1.0986122886681096,0.4599034184111242,1.0986122886681096,4.110873864173311,-0.08411012743853358,0,75,0.42572145756539853,0,0.00140846463843249,23.04719618667698,0.9979514448471022,0.13287268411461364,0
195.88.192.42,1,110,2,56,1,110.0,2.0,3.4e-05,3.4e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 23:55:33.881098,2021-05-18 23:55:33.881098,0.0,1,1.0,Amsterdam,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.1515576857355566,0,45,0.0,0,0.0,12.424404868779604,1.0,0.0016356319040327603,0
