StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts
2021/05/18 04:44:08.259856,0.016764,tcp,142.93.173.22,45740,   ->,167.71.64.32,6322,SR_RA,0,0,3,166,112,2
2021/05/18 04:44:50.745892,0.000033,tcp,162.142.125.85,24632,   ->,167.71.64.32,12259,S_RA,0,0,2,112,58,1
2021/05/18 04:45:05.717621,0.046246,tcp,45.134.26.36,59252,   ->,167.71.64.32,29172,SR_RA,0,0,3,166,112,2
2021/05/18 04:45:28.857332,0.000026,tcp,190.188.156.33,36730,   ->,167.71.64.32,23,S_RA,40,40,2,112,58,1
2021/05/18 04:45:34.738536,0.012236,tcp,164.90.232.236,45736,   ->,167.71.64.32,6322,SR_RA,0,0,3,166,112,2
2021/05/18 04:45:43.145686,0.000033,udp,193.46.255.80,5617,   ->,167.71.64.32,5060,INT,0,,1,453,453,1
2021/05/18 04:46:10.155322,0.051025,tcp,45.146.164.106,56950,   ->,167.71.64.32,9170,SR_RA,0,0,3,166,112,2
2021/05/18 04:46:14.821645,0.000041,udp,146.88.240.4,46762,   ->,167.71.64.32,137,INT,0,,1,92,92,1
2021/05/18 04:46:17.136495,0.005425,tcp,92.63.197.83,56108,   ->,167.71.64.32,8417,SR_RA,0,0,3,166,112,2
2021/05/18 04:46:21.461650,0.059900,tcp,185.191.34.204,45665,   ->,167.71.64.32,7257,SR_RA,0,0,3,166,112,2
2021/05/18 04:46:42.798447,0.189155,tcp,203.86.236.201,59028,   ->,167.71.64.32,888,SR_RA,0,0,3,166,112,2
2021/05/18 04:47:00.297816,0.286621,tcp,205.185.122.109,47187,   ->,167.71.64.32,60001,SR_RA,0,0,3,168,114,2
2021/05/18 04:47:38.504192,0.045172,tcp,45.134.26.39,59305,   ->,167.71.64.32,15803,SR_RA,0,0,3,166,112,2
2021/05/18 04:47:39.709250,0.000032,tcp,170.130.187.58,63582,   ->,167.71.64.32,8085,S_RA,0,0,2,112,58,1
2021/05/18 04:47:43.604040,0.000032,tcp,1.116.140.153,53808,   ->,167.71.64.32,6379,S_RA,104,104,2,128,74,1
2021/05/18 04:47:46.853730,0.000026,tcp,192.241.208.180,43440,   ->,167.71.64.32,115,S_RA,0,0,2,110,56,1
2021/05/18 04:48:40.991591,0.000037,tcp,47.115.92.108,45978,   ->,167.71.64.32,2376,S_RA,0,0,2,110,56,1
2021/05/18 04:48:42.383446,0.058399,tcp,45.134.26.35,59237,   ->,167.71.64.32,11153,SR_RA,0,0,3,166,112,2
2021/05/18 04:48:44.169659,0.000035,tcp,128.199.100.244,61953,   ->,167.71.64.32,18000,S_RA,0,0,2,110,56,1
2021/05/18 04:48:56.858491,0.049530,tcp,45.146.165.19,42112,   ->,167.71.64.32,3396,SR_RA,0,0,3,166,112,2
2021/05/18 04:49:14.285046,0.253258,tcp,206.189.47.79,46058,   ->,167.71.64.32,1985,SR_RA,0,0,3,166,112,2
2021/05/18 04:49:33.261040,0.000044,udp,193.107.216.160,5164,   ->,167.71.64.32,5060,INT,0,,1,454,454,1
2021/05/18 04:49:43.004842,1.192951,tcp,51.254.25.218,64977,   ->,167.71.64.32,80,S_RA,0,0,6,356,194,3
2021/05/18 04:49:43.005369,1.192420,tcp,51.254.25.218,64978,   ->,167.71.64.32,81,S_RA,0,0,6,356,194,3
2021/05/18 04:49:43.007857,1.189944,tcp,51.254.25.218,64980,   ->,167.71.64.32,8080,S_RA,0,0,6,356,194,3
2021/05/18 04:49:43.008367,1.189405,tcp,51.254.25.218,64981,   ->,167.71.64.32,8081,S_RA,0,0,6,356,194,3
2021/05/18 04:49:43.009352,1.188435,tcp,51.254.25.218,64982,   ->,167.71.64.32,8181,S_RA,0,0,6,356,194,3
2021/05/18 04:49:43.010309,1.187482,tcp,51.254.25.218,64983,   ->,167.71.64.32,9090,S_RA,0,0,6,356,194,3
2021/05/18 04:49:43.011394,1.186391,tcp,51.254.25.218,64984,   ->,167.71.64.32,8090,S_RA,0,0,6,356,194,3
2021/05/18 04:49:43.012412,1.185388,tcp,51.254.25.218,64985,   ->,167.71.64.32,8083,S_RA,0,0,6,356,194,3
2021/05/18 04:49:43.013380,1.184414,tcp,51.254.25.218,64986,   ->,167.71.64.32,8180,S_RA,0,0,6,356,194,3
2021/05/18 04:49:59.451105,0.000019,tcp,74.120.14.27,61764,   ->,167.71.64.32,16992,S_RA,32,32,2,112,58,1
2021/05/18 04:50:10.679907,0.057072,tcp,45.134.26.57,59612,   ->,167.71.64.32,22530,SR_RA,0,0,3,166,112,2
2021/05/18 04:50:45.226692,0.052298,tcp,185.191.34.206,45246,   ->,167.71.64.32,7261,SR_RA,0,0,3,166,112,2
2021/05/18 04:51:00.184573,0.050575,tcp,45.134.26.49,59474,   ->,167.71.64.32,57425,SR_RA,0,0,3,166,112,2
2021/05/18 04:51:05.269721,0.048005,tcp,193.27.228.65,42117,   ->,167.71.64.32,8212,SR_RA,0,0,3,166,112,2
2021/05/18 04:51:40.747375,0.046373,tcp,45.134.26.39,59305,   ->,167.71.64.32,45679,SR_RA,0,0,3,166,112,2
2021/05/18 04:51:45.624068,0.029114,tcp,193.57.40.49,57949,   ->,167.71.64.32,4103,SR_RA,0,0,3,166,112,2
2021/05/18 04:51:46.747387,0.045844,tcp,45.155.205.223,41705,   ->,167.71.64.32,7314,SR_RA,0,0,3,166,112,2
2021/05/18 04:51:55.681078,0.054509,tcp,45.134.26.45,59404,   ->,167.71.64.32,10485,SR_RA,0,0,3,166,112,2
2021/05/18 04:52:35.666399,0.045800,tcp,193.27.228.61,41846,   ->,167.71.64.32,7791,SR_RA,0,0,3,166,112,2
2021/05/18 04:52:51.276253,0.056434,tcp,89.248.165.204,59594,   ->,167.71.64.32,6475,SR_RA,0,0,3,166,112,2
2021/05/18 04:53:07.137013,0.000030,tcp,104.206.128.22,49519,   ->,167.71.64.32,7001,S_RA,0,0,2,112,58,1
2021/05/18 04:53:42.474232,0.065906,tcp,185.191.34.205,46204,   ->,167.71.64.32,7251,SR_RA,0,0,3,166,112,2
2021/05/18 04:53:57.547449,0.000033,udp,185.191.34.233,46476,   ->,167.71.64.32,123,INT,0,,1,56,56,1
2021/05/18 04:54:23.726772,0.045837,tcp,45.134.26.48,59457,   ->,167.71.64.32,44121,SR_RA,0,0,3,166,112,2
2021/05/18 04:54:23.873250,0.050347,tcp,45.134.26.39,59305,   ->,167.71.64.32,30353,SR_RA,0,0,3,166,112,2
2021/05/18 04:54:34.121127,0.000031,tcp,71.6.232.7,33596,   ->,167.71.64.32,443,S_RA,0,0,2,110,56,1
2021/05/18 04:54:46.467802,0.000027,tcp,104.140.188.38,64144,   ->,167.71.64.32,808,S_RA,0,0,2,112,58,1
2021/05/18 04:54:58.007359,0.000026,tcp,167.248.133.80,33330,   ->,167.71.64.32,22084,S_RA,0,0,2,112,58,1
2021/05/18 04:55:16.446761,0.000035,icmp,46.234.125.89,0x0008,  <->,167.71.64.32,0xd68c,ECO,0,0,2,116,58,1
2021/05/18 04:55:17.285896,0.000027,tcp,116.255.217.226,33940,   ->,167.71.64.32,6379,S_RA,0,0,2,128,74,1
2021/05/18 04:55:20.203124,0.059539,tcp,185.191.34.213,44043,   ->,167.71.64.32,7273,SR_RA,0,0,3,166,112,2
2021/05/18 04:55:20.662611,0.054834,tcp,185.191.34.206,45246,   ->,167.71.64.32,7263,SR_RA,0,0,3,166,112,2
2021/05/18 04:55:32.139311,0.051388,tcp,193.27.228.64,42073,   ->,167.71.64.32,8028,SR_RA,0,0,3,166,112,2
2021/05/18 04:55:37.575481,0.000026,tcp,167.248.133.22,36812,   ->,167.71.64.32,50995,S_RA,0,0,2,112,58,1
2021/05/18 04:55:37.817413,0.000027,tcp,188.75.243.156,34123,   ->,167.71.64.32,80,S_RA,0,0,2,110,56,1
2021/05/18 04:56:00.128344,0.000048,udp,209.141.62.106,45530,   ->,167.71.64.32,123,INT,0,,1,234,234,1
2021/05/18 04:56:06.721106,0.000027,tcp,167.248.133.69,19766,   ->,167.71.64.32,8019,S_RA,0,0,2,112,58,1
2021/05/18 04:56:29.749530,0.005954,tcp,92.63.196.128,56554,   ->,167.71.64.32,8845,SR_RA,0,0,3,166,112,2
2021/05/18 04:57:11.775855,0.000030,tcp,43.245.222.163,25399,   ->,167.71.64.32,1777,S_RA,0,0,2,112,58,1
2021/05/18 04:57:53.473893,0.228040,tcp,185.153.197.32,59105,   ->,167.71.64.32,19901,SR_RA,0,0,3,166,112,2
2021/05/18 04:57:56.154404,0.000033,tcp,162.142.125.81,41124,   ->,167.71.64.32,50003,S_RA,0,0,2,112,58,1
2021/05/18 04:58:02.603425,0.050692,tcp,45.134.26.44,59386,   ->,167.71.64.32,7869,SR_RA,0,0,3,166,112,2
2021/05/18 04:58:08.077711,0.064249,tcp,92.63.197.74,48529,   ->,167.71.64.32,9069,SR_RA,0,0,3,166,112,2
2021/05/18 04:58:08.508710,0.048215,tcp,45.134.26.43,59370,   ->,167.71.64.32,33133,SR_RA,0,0,3,166,112,2
2021/05/18 04:58:11.133450,0.050304,tcp,45.134.26.33,59196,   ->,167.71.64.32,9540,SR_RA,0,0,3,166,112,2
2021/05/18 04:58:24.721380,0.004333,tcp,92.63.197.53,54961,   ->,167.71.64.32,7789,SR_RA,0,0,3,166,112,2
2021/05/18 04:58:39.323174,0.050696,tcp,5.188.206.18,46983,   ->,167.71.64.32,46493,SR_RA,0,0,3,166,112,2
2021/05/18 04:59:12.724361,0.000026,tcp,87.213.228.114,55903,   ->,167.71.64.32,22,S_RA,0,0,2,112,58,1
2021/05/18 04:59:25.510821,0.055330,tcp,45.134.26.53,59541,   ->,167.71.64.32,9189,SR_RA,0,0,3,166,112,2
2021/05/18 04:59:42.226093,0.278471,tcp,101.200.40.5,46601,   ->,167.71.64.32,2375,SR_RA,0,0,3,166,112,2
2021/05/18 04:59:54.614664,0.000029,tcp,46.101.244.18,61953,   ->,167.71.64.32,8200,S_RA,0,0,2,110,56,1
2021/05/18 04:59:55.361141,0.002576,tcp,92.63.197.86,56335,   ->,167.71.64.32,8733,SR_RA,0,0,3,166,112,2
2021/05/18 05:00:00.000000,290.509094,udp,51.91.154.181,500,   ->,167.71.64.32,500,REQ,0,,97,42098,42098,97
2021/05/18 05:00:00.000000,2063.158447,arp,167.71.64.1,,  who,167.71.64.32,,CON,,,4,204,120,2
2021/05/18 05:00:11.335259,0.000030,tcp,8.136.195.135,46799,   ->,167.71.64.32,4244,S_RA,0,0,2,110,56,1
2021/05/18 05:00:14.527620,0.058177,tcp,45.134.26.38,59289,   ->,167.71.64.32,7480,SR_RA,0,0,3,166,112,2
2021/05/18 05:00:15.494880,0.000033,tcp,192.241.220.203,38973,   ->,167.71.64.32,135,S_RA,0,0,2,110,56,1
2021/05/18 05:00:17.556632,0.125120,tcp,91.223.67.180,59639,   ->,167.71.64.32,65325,SR_RA,0,0,3,166,112,2
2021/05/18 05:00:39.829665,0.009927,tcp,92.63.197.83,56108,   ->,167.71.64.32,8535,SR_RA,0,0,3,166,112,2
2021/05/18 05:00:45.942420,0.049987,tcp,45.134.26.43,59370,   ->,167.71.64.32,32507,SR_RA,0,0,3,166,112,2
2021/05/18 05:00:55.505151,0.046654,tcp,45.134.26.45,59404,   ->,167.71.64.32,64107,SR_RA,0,0,3,166,112,2
2021/05/18 05:01:11.439429,0.048946,tcp,45.134.26.50,59491,   ->,167.71.64.32,14507,SR_RA,0,0,3,166,112,2
2021/05/18 05:01:17.125087,0.004810,tcp,92.63.197.58,55556,   ->,167.71.64.32,8145,SR_RA,0,0,3,166,112,2
2021/05/18 05:01:17.354644,0.000033,tcp,185.220.101.194,20222,   ->,167.71.64.32,4145,S_RA,0,0,2,120,66,1
2021/05/18 05:01:18.035618,0.000032,tcp,185.220.100.243,29338,   ->,167.71.64.32,4145,S_RA,0,0,2,128,74,1
2021/05/18 05:01:18.181873,0.000032,tcp,185.220.101.4,3714,   ->,167.71.64.32,4145,S_RA,0,0,2,120,66,1
2021/05/18 05:01:28.179310,0.000032,tcp,205.185.119.198,59480,   ->,167.71.64.32,22,S_RA,0,0,2,116,62,1
2021/05/18 05:01:46.244424,0.000031,tcp,119.28.2.174,42568,   ->,167.71.64.32,11970,S_RA,104,104,2,110,56,1
2021/05/18 05:01:53.358705,0.000033,udp,216.218.206.114,32773,   ->,167.71.64.32,500,INT,0,,1,106,106,1
2021/05/18 05:01:55.707489,0.000033,udp,146.88.240.4,36387,   ->,167.71.64.32,123,INT,0,,1,56,56,1
2021/05/18 05:02:20.096511,0.000032,tcp,118.24.185.42,46503,   ->,167.71.64.32,2375,S_RA,0,0,2,110,56,1
2021/05/18 05:02:22.411941,0.000034,tcp,162.142.125.89,34108,   ->,167.71.64.32,9683,S_RA,0,0,2,112,58,1
2021/05/18 05:02:58.465809,0.036956,tcp,194.48.199.78,45646,   ->,167.71.64.32,9074,SR_RA,0,0,3,166,112,2
2021/05/18 05:03:03.969638,0.395084,tcp,101.200.40.5,46960,   ->,167.71.64.32,2376,SR_RA,0,0,3,166,112,2
2021/05/18 05:03:11.174835,0.000027,tcp,185.173.35.53,51083,   ->,167.71.64.32,7080,S_RA,64,64,2,112,58,1
2021/05/18 05:03:32.534981,0.051821,tcp,45.134.26.50,59491,   ->,167.71.64.32,54362,SR_RA,0,0,3,166,112,2
2021/05/18 05:03:38.847967,0.051325,tcp,193.27.228.64,42073,   ->,167.71.64.32,8000,SR_RA,0,0,3,166,112,2
2021/05/18 05:04:08.230514,0.000031,tcp,220.134.148.16,14975,   ->,167.71.64.32,23,S_RA,0,0,2,110,56,1
2021/05/18 05:04:53.508887,3306.491211,udp,51.91.154.181,500,   ->,167.71.64.32,500,REQ,0,,1102,478268,478268,1102
2021/05/18 05:05:09.752851,0.000032,tcp,37.152.187.211,45549,   ->,167.71.64.32,8086,S_RA,0,0,2,110,56,1
2021/05/18 05:05:21.061104,0.056544,tcp,185.153.196.58,40148,   ->,167.71.64.32,13087,SR_RA,0,0,3,166,112,2
2021/05/18 05:05:42.585284,0.003511,tcp,92.63.197.61,55929,   ->,167.71.64.32,8289,SR_RA,0,0,3,166,112,2
2021/05/18 05:06:12.270060,0.223127,tcp,68.183.84.116,46866,   ->,167.71.64.32,37022,SR_RA,32,32,3,166,112,2
2021/05/18 05:06:12.409733,0.000033,tcp,185.220.101.13,13908,   ->,167.71.64.32,1080,S_RA,0,0,2,120,66,1
2021/05/18 05:06:13.351375,0.000033,tcp,185.220.100.250,8400,   ->,167.71.64.32,1080,S_RA,0,0,2,128,74,1
2021/05/18 05:06:13.717524,0.000027,tcp,23.129.64.208,65036,   ->,167.71.64.32,1080,S_RA,0,0,2,128,74,1
2021/05/18 05:06:17.545794,0.047162,tcp,193.27.228.61,41846,   ->,167.71.64.32,7744,SR_RA,0,0,3,166,112,2
2021/05/18 05:07:09.415360,0.007924,tcp,92.63.197.58,55556,   ->,167.71.64.32,8181,SR_RA,0,0,3,166,112,2
2021/05/18 05:07:19.368029,0.050753,tcp,45.134.26.33,59196,   ->,167.71.64.32,33304,SR_RA,0,0,3,166,112,2
2021/05/18 05:07:21.349791,0.012989,tcp,89.248.165.201,48778,   ->,167.71.64.32,3391,SR_RA,0,0,3,166,112,2
2021/05/18 05:07:30.729056,0.043375,tcp,45.134.26.34,59221,   ->,167.71.64.32,51893,SR_RA,0,0,3,166,112,2
2021/05/18 05:07:49.089079,0.042987,tcp,103.145.13.243,45473,   ->,167.71.64.32,50802,SR_RA,40,40,3,166,112,2
2021/05/18 05:08:29.719887,0.000031,tcp,74.120.14.71,24097,   ->,167.71.64.32,9060,S_RA,0,0,2,112,58,1
2021/05/18 05:08:34.800378,0.050758,tcp,45.134.26.36,59252,   ->,167.71.64.32,19345,SR_RA,0,0,3,166,112,2
2021/05/18 05:08:44.010572,0.045418,tcp,45.134.26.39,59305,   ->,167.71.64.32,42036,SR_RA,0,0,3,166,112,2
2021/05/18 05:08:48.751295,0.000034,tcp,201.103.11.0,57006,   ->,167.71.64.32,8080,S_RA,0,0,2,110,56,1
2021/05/18 05:08:50.623897,0.051080,tcp,45.134.26.49,59474,   ->,167.71.64.32,42020,SR_RA,0,0,3,166,112,2
2021/05/18 05:08:56.501089,0.000031,tcp,87.12.213.224,9631,   ->,167.71.64.32,23,S_RA,0,0,2,112,58,1
2021/05/18 05:08:57.365639,0.049695,tcp,5.188.206.18,46983,   ->,167.71.64.32,17047,SR_RA,0,0,3,166,112,2
2021/05/18 05:09:15.413405,0.000031,tcp,173.70.41.187,16169,   ->,167.71.64.32,23,S_RA,0,0,2,112,58,1
2021/05/18 05:09:17.477986,0.002416,tcp,92.63.197.61,55929,   ->,167.71.64.32,8329,SR_RA,0,0,3,166,112,2
2021/05/18 05:09:23.025678,0.000037,tcp,81.183.134.45,25400,   ->,167.71.64.32,23,S_RA,0,0,2,112,58,1
2021/05/18 05:09:47.337563,0.049572,tcp,45.134.26.52,59525,   ->,167.71.64.32,27060,SR_RA,0,0,3,166,112,2
2021/05/18 05:09:47.437869,0.000039,udp,163.172.221.207,40609,   ->,167.71.64.32,1900,INT,0,,1,135,135,1
2021/05/18 05:09:50.613853,0.000038,tcp,109.94.113.173,51723,   ->,167.71.64.32,80,S_RA,0,0,2,110,56,1
2021/05/18 05:09:50.948488,0.000034,tcp,171.39.0.3,46588,   ->,167.71.64.32,17900,S_RA,0,0,2,110,56,1
2021/05/18 05:09:54.587895,0.040439,tcp,78.128.113.250,57176,   ->,167.71.64.32,1991,SR_RA,0,0,3,166,112,2
2021/05/18 05:10:08.489080,0.048794,tcp,45.146.165.216,59121,   ->,167.71.64.32,5741,SR_RA,0,0,3,166,112,2
2021/05/18 05:10:39.570398,0.000026,tcp,124.156.50.12,40552,   ->,167.71.64.32,620,S_RA,40,40,2,110,56,1
2021/05/18 05:10:44.590104,0.000035,tcp,139.162.72.191,47537,   ->,167.71.64.32,3127,S_RA,0,0,2,110,56,1
2021/05/18 05:10:46.066313,0.051253,tcp,45.134.26.51,59508,   ->,167.71.64.32,60224,SR_RA,0,0,3,166,112,2
2021/05/18 05:11:02.388229,0.000043,tcp,177.142.31.204,47258,   ->,167.71.64.32,23,S_RA,0,0,2,112,58,1
2021/05/18 05:11:07.404387,0.000037,tcp,23.129.64.203,26731,   ->,167.71.64.32,4153,S_RA,0,0,2,128,74,1
2021/05/18 05:11:25.764763,0.046838,tcp,45.134.26.36,59252,   ->,167.71.64.32,43595,SR_RA,0,0,3,166,112,2
2021/05/18 05:11:46.875919,0.000026,tcp,167.248.133.86,40702,   ->,167.71.64.32,10007,S_RA,0,0,2,112,58,1
2021/05/18 05:11:55.938481,0.101128,tcp,193.242.145.14,58728,   ->,167.71.64.32,5503,SR_RA,0,0,3,166,112,2
2021/05/18 05:11:56.548559,0.056154,tcp,185.191.34.212,42544,   ->,167.71.64.32,7296,SR_RA,0,0,3,166,112,2
2021/05/18 05:12:00.316852,0.000038,tcp,192.35.168.29,58648,   ->,167.71.64.32,443,S_RA,0,0,2,110,56,1
2021/05/18 05:12:16.281398,0.000035,tcp,192.241.215.151,58726,   ->,167.71.64.32,8998,S_RA,0,0,2,110,56,1
2021/05/18 05:13:00.746346,0.000040,udp,184.105.139.68,43810,   ->,167.71.64.32,123,INT,0,,1,56,56,1
2021/05/18 05:13:12.755795,0.056214,tcp,45.134.26.44,59386,   ->,167.71.64.32,1154,SR_RA,0,0,3,166,112,2
2021/05/18 05:13:19.788484,0.000027,tcp,74.120.14.22,36955,   ->,167.71.64.32,2087,S_RA,32,32,2,112,58,1
2021/05/18 05:14:35.857733,0.048111,tcp,45.146.164.149,57127,   ->,167.71.64.32,9313,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:00.522902,0.050528,tcp,45.146.164.141,47013,   ->,167.71.64.32,7241,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:10.678531,0.000033,tcp,122.228.19.80,13365,   ->,167.71.64.32,2455,S_RA,0,0,2,112,58,1
2021/05/18 05:15:13.519338,0.037478,tcp,5.188.206.157,44104,   ->,167.71.64.32,10443,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:20.542519,0.049977,tcp,85.119.151.254,47719,   ->,167.71.64.32,8080,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:21.405451,0.054873,tcp,85.119.151.254,47719,   ->,167.71.64.32,1485,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:22.567208,0.079525,tcp,85.119.151.254,47719,   ->,167.71.64.32,3128,SR_RA,0,0,3,166,112,2
2021/05/18 05:15:56.697481,0.045834,tcp,45.146.164.118,47164,   ->,167.71.64.32,7238,SR_RA,0,0,3,166,112,2
2021/05/18 05:16:21.846567,0.000030,udp,146.88.240.4,59221,   ->,167.71.64.32,1194,INT,0,,1,56,56,1
2021/05/18 05:16:23.951090,0.000026,tcp,167.248.133.23,6910,   ->,167.71.64.32,83,S_RA,0,0,2,112,58,1
2021/05/18 05:16:33.531426,0.000048,udp,193.107.216.168,5086,   ->,167.71.64.32,5060,INT,0,,1,461,461,1
2021/05/18 05:16:57.519193,0.046650,tcp,45.146.164.149,57127,   ->,167.71.64.32,9347,SR_RA,0,0,3,166,112,2
2021/05/18 05:17:13.944642,0.043079,tcp,45.134.26.35,59237,   ->,167.71.64.32,27125,SR_RA,0,0,3,166,112,2
2021/05/18 05:17:27.540266,0.000031,tcp,159.75.36.129,60416,   ->,167.71.64.32,6379,S_RA,0,0,2,128,74,1
2021/05/18 05:17:43.733299,0.004615,tcp,92.63.197.61,55929,   ->,167.71.64.32,8212,SR_RA,0,0,3,166,112,2
2021/05/18 05:17:44.851755,0.000041,udp,184.105.247.215,47510,   ->,167.71.64.32,5351,INT,0,,1,56,56,1
2021/05/18 05:17:53.691940,0.000024,tcp,92.118.160.25,63577,   ->,167.71.64.32,502,S_RA,0,0,2,112,58,1
2021/05/18 05:18:05.368516,0.000027,tcp,202.169.53.11,55145,   ->,167.71.64.32,13030,S_RA,0,0,2,110,56,1
2021/05/18 05:18:27.676478,0.000027,tcp,74.120.14.67,48102,   ->,167.71.64.32,8912,S_RA,32,32,2,112,58,1
2021/05/18 05:18:29.288510,0.000030,tcp,205.185.120.245,46675,   ->,167.71.64.32,22,S_RA,0,0,2,110,56,1
2021/05/18 05:19:12.569061,0.042136,tcp,45.143.200.106,51375,   ->,167.71.64.32,2894,SR_RA,0,0,3,166,112,2
2021/05/18 05:19:14.101444,0.045997,tcp,45.134.26.49,59474,   ->,167.71.64.32,59862,SR_RA,0,0,3,166,112,2
2021/05/18 05:19:26.831741,0.083353,tcp,193.242.145.15,58330,   ->,167.71.64.32,1141,SR_RA,0,0,3,166,112,2
2021/05/18 05:19:40.983124,0.000030,tcp,77.247.108.77,45769,   ->,167.71.64.32,5038,S_RA,40,40,2,110,56,1
2021/05/18 05:20:26.195728,0.000033,tcp,74.120.14.74,1928,   ->,167.71.64.32,9271,S_RA,32,32,2,112,58,1
2021/05/18 05:21:27.157377,0.000026,tcp,112.239.102.147,54984,   ->,167.71.64.32,8080,S_RA,0,0,2,128,74,1
2021/05/18 05:21:32.289984,0.048261,tcp,45.134.26.36,59252,   ->,167.71.64.32,33416,SR_RA,0,0,3,166,112,2
2021/05/18 05:21:58.415007,0.115544,tcp,193.242.145.15,58330,   ->,167.71.64.32,8319,SR_RA,0,0,3,166,112,2
2021/05/18 05:22:43.455581,0.041697,tcp,5.188.206.18,46983,   ->,167.71.64.32,59280,SR_RA,0,0,3,166,112,2
2021/05/18 05:22:48.502180,0.043054,tcp,45.146.165.216,59121,   ->,167.71.64.32,42056,SR_RA,0,0,3,166,112,2
2021/05/18 05:22:52.672025,0.000029,tcp,143.255.129.156,21937,   ->,167.71.64.32,26445,SA_R,0,0,2,112,58,1
2021/05/18 05:23:19.340613,0.000028,tcp,192.241.221.91,40339,   ->,167.71.64.32,143,S_RA,0,0,2,110,56,1
2021/05/18 05:23:22.959562,0.044052,tcp,45.134.26.33,59196,   ->,167.71.64.32,2148,SR_RA,0,0,3,166,112,2
2021/05/18 05:23:29.326329,0.002396,tcp,92.63.196.128,56554,   ->,167.71.64.32,8934,SR_RA,0,0,3,166,112,2
2021/05/18 05:24:11.832601,0.047870,tcp,45.134.26.47,59438,   ->,167.71.64.32,36928,SR_RA,0,0,3,166,112,2
2021/05/18 05:24:16.098324,0.048258,tcp,45.146.164.210,43903,   ->,167.71.64.32,33873,SR_RA,0,0,3,166,112,2
2021/05/18 05:24:18.643802,0.309256,tcp,156.251.191.219,52772,   ->,167.71.64.32,3389,SR_RA,0,0,3,166,112,2
2021/05/18 05:24:21.021843,0.062536,tcp,45.134.26.42,59352,   ->,167.71.64.32,202,SR_RA,0,0,3,166,112,2
2021/05/18 05:24:26.625780,0.056360,tcp,45.143.200.46,48530,   ->,167.71.64.32,9816,SR_RA,0,0,3,166,112,2
2021/05/18 05:24:31.541312,0.092791,tcp,89.248.165.150,52290,   ->,167.71.64.32,3395,SR_RA,0,0,3,166,112,2
2021/05/18 05:24:46.515252,0.000025,tcp,39.79.93.171,45984,   ->,167.71.64.32,80,S_RA,0,0,2,128,74,1
2021/05/18 05:24:56.357226,0.000033,tcp,162.142.125.114,2832,   ->,167.71.64.32,2095,S_RA,0,0,2,112,58,1
2021/05/18 05:24:56.823716,0.000033,tcp,59.162.182.20,50238,   ->,167.71.64.32,6952,S_RA,32,32,2,110,56,1
2021/05/18 05:25:00.646548,0.046124,tcp,45.134.26.36,59252,   ->,167.71.64.32,26913,SR_RA,0,0,3,166,112,2
2021/05/18 05:25:45.858498,0.054951,tcp,185.191.34.204,45665,   ->,167.71.64.32,7256,SR_RA,0,0,3,166,112,2
2021/05/18 05:25:56.350518,0.060117,tcp,45.134.26.53,59541,   ->,167.71.64.32,37103,SR_RA,0,0,3,166,112,2
2021/05/18 05:26:00.423991,0.096113,tcp,45.134.26.56,59595,   ->,167.71.64.32,7999,SR_RA,0,0,3,166,112,2
2021/05/18 05:26:01.620093,0.000035,tcp,74.120.14.93,34942,   ->,167.71.64.32,12124,S_RA,32,32,2,112,58,1
2021/05/18 05:26:26.216175,0.000045,udp,135.148.104.128,7777,   ->,167.71.64.32,52064,INT,0,,1,137,137,1
2021/05/18 05:26:26.216509,0.001155,udp,135.148.104.128,7777,   ->,167.71.64.32,63453,INT,0,,3,168,168,3
2021/05/18 05:26:48.354592,0.050129,tcp,5.188.206.18,46983,   ->,167.71.64.32,56893,SR_RA,0,0,3,166,112,2
2021/05/18 05:27:22.579397,0.055046,tcp,45.134.26.42,59352,   ->,167.71.64.32,30703,SR_RA,0,0,3,166,112,2
2021/05/18 05:27:33.095478,0.000034,tcp,122.228.19.80,48637,   ->,167.71.64.32,20547,S_RA,0,0,2,112,58,1
2021/05/18 05:27:39.225187,0.052554,tcp,185.191.34.205,46204,   ->,167.71.64.32,7250,SR_RA,0,0,3,166,112,2
2021/05/18 05:27:52.501757,0.003357,tcp,92.63.197.53,54961,   ->,167.71.64.32,7697,SR_RA,0,0,3,166,112,2
2021/05/18 05:28:08.832162,0.043394,tcp,45.155.205.223,47465,   ->,167.71.64.32,7222,SR_RA,0,0,3,166,112,2
2021/05/18 05:28:09.948316,0.000037,tcp,185.167.98.154,54552,   ->,167.71.64.32,8333,S_RA,0,0,2,110,56,1
2021/05/18 05:28:18.736570,0.000027,tcp,143.110.151.226,61953,   ->,167.71.64.32,9304,S_RA,0,0,2,110,56,1
2021/05/18 05:28:23.816812,0.005464,tcp,92.63.197.61,55929,   ->,167.71.64.32,8272,SR_RA,0,0,3,166,112,2
2021/05/18 05:28:28.883652,0.000028,tcp,178.62.50.53,61953,   ->,167.71.64.32,51000,S_RA,0,0,2,110,56,1
