StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts
2021/05/18 07:21:10.295906,31.559675,udp,91.219.215.36,42956,   ->,167.99.141.164,5060,INT,0,,11,6688,6688,11
2021/05/18 07:21:22.777010,2.249035,tcp,51.39.85.190,1912,   ->,167.99.141.164,554,S_RA,0,0,12,768,444,6
2021/05/18 07:21:38.078213,0.000026,tcp,185.165.190.17,24263,   ->,167.99.141.164,9100,S_RA,0,0,2,112,58,1
2021/05/18 07:22:06.730130,0.000040,tcp,162.142.125.165,24630,   ->,167.99.141.164,6221,S_RA,0,0,2,112,58,1
2021/05/18 07:22:18.236619,0.716951,tcp,118.70.81.61,64070,   ->,167.99.141.164,445,S_RA,0,0,4,240,132,2
2021/05/18 07:22:29.080430,0.000031,tcp,162.142.125.82,38910,   ->,167.99.141.164,12304,S_RA,0,0,2,112,58,1
2021/05/18 07:22:32.569720,0.000032,tcp,162.142.125.18,5434,   ->,167.99.141.164,2323,S_RA,0,0,2,112,58,1
2021/05/18 07:22:32.969507,0.043198,tcp,45.134.26.38,59289,   ->,167.99.141.164,61619,SR_RA,0,0,3,166,112,2
2021/05/18 07:22:36.558953,0.009077,tcp,92.63.196.13,48849,   ->,167.99.141.164,39000,SR_RA,0,0,3,166,112,2
2021/05/18 07:22:42.830651,0.181524,tcp,194.26.29.166,47014,   ->,167.99.141.164,3023,SR_RA,0,0,3,166,112,2
2021/05/18 07:22:44.007315,0.000027,tcp,192.241.202.181,49596,   ->,167.99.141.164,8022,S_RA,0,0,2,110,56,1
2021/05/18 07:22:59.391945,0.014973,tcp,92.63.197.83,56108,   ->,167.99.141.164,8447,SR_RA,0,0,3,166,112,2
2021/05/18 07:23:19.411723,0.037974,tcp,45.146.164.52,8080,   ->,167.99.141.164,4395,SR_RA,0,0,3,166,112,2
2021/05/18 07:23:27.586498,1.205688,tcp,197.135.2.126,54786,   ->,167.99.141.164,1433,S_RA,0,0,6,356,194,3
2021/05/18 07:23:34.536958,0.041054,tcp,46.101.159.120,55053,   ->,167.99.141.164,3389,SR_RA,0,0,3,166,112,2
2021/05/18 07:23:51.151657,0.000026,tcp,193.3.53.3,45847,   ->,167.99.141.164,789,S_RA,0,0,2,110,56,1
2021/05/18 07:23:54.429654,0.000027,tcp,40.115.187.98,51458,   ->,167.99.141.164,22,S_RA,0,0,2,128,74,1
2021/05/18 07:23:58.996181,0.044230,tcp,45.134.26.57,59612,   ->,167.99.141.164,46231,SR_RA,0,0,3,166,112,2
2021/05/18 07:24:35.943747,0.038581,tcp,45.134.26.45,59404,   ->,167.99.141.164,17283,SR_RA,0,0,3,166,112,2
2021/05/18 07:24:38.235366,0.041149,tcp,195.54.161.150,51446,   ->,167.99.141.164,9665,SR_RA,0,0,3,166,112,2
2021/05/18 07:24:40.630694,0.041193,tcp,45.146.164.54,8080,   ->,167.99.141.164,5612,SR_RA,0,0,3,166,112,2
2021/05/18 07:25:07.728016,0.039291,tcp,45.134.26.41,59336,   ->,167.99.141.164,52748,SR_RA,0,0,3,166,112,2
2021/05/18 07:25:20.055949,31.547274,udp,185.246.211.104,24483,   ->,167.99.141.164,5060,INT,0,,11,6688,6688,11
2021/05/18 07:25:35.891341,0.000033,tcp,142.93.143.112,47382,   ->,167.99.141.164,12459,S_RA,0,0,2,110,56,1
2021/05/18 07:25:56.138491,0.049108,tcp,185.191.34.212,53224,   ->,167.99.141.164,7141,SR_RA,0,0,3,166,112,2
2021/05/18 07:26:12.427055,0.018383,tcp,92.63.197.53,54961,   ->,167.99.141.164,7695,SR_RA,0,0,3,166,112,2
2021/05/18 07:26:13.386822,0.037024,tcp,45.134.26.41,59336,   ->,167.99.141.164,52614,SR_RA,0,0,3,166,112,2
2021/05/18 07:26:14.573914,0.043942,tcp,103.145.13.243,52220,   ->,167.99.141.164,50802,SR_RA,40,40,3,166,112,2
2021/05/18 07:26:21.292026,0.042504,tcp,45.155.205.79,51432,   ->,167.99.141.164,7222,SR_RA,0,0,3,166,112,2
2021/05/18 07:26:31.262432,0.000034,udp,45.134.144.110,5145,   ->,167.99.141.164,5060,INT,0,,1,448,448,1
2021/05/18 07:26:32.345188,0.048212,tcp,185.191.34.206,50649,   ->,167.99.141.164,7182,SR_RA,0,0,3,166,112,2
2021/05/18 07:26:36.200352,0.034633,tcp,45.146.165.216,59121,   ->,167.99.141.164,62400,SR_RA,0,0,3,166,112,2
2021/05/18 07:26:42.156830,0.000046,tcp,178.72.70.231,16748,   ->,167.99.141.164,23,S_RA,0,0,2,110,56,1
2021/05/18 07:26:42.709883,0.000031,udp,203.159.80.142,37241,   ->,167.99.141.164,53,INT,0,,1,56,56,1
2021/05/18 07:26:44.751429,0.000031,tcp,116.58.227.170,50632,   ->,167.99.141.164,1433,S_RA,0,0,2,120,66,1
2021/05/18 07:26:45.530435,0.000027,tcp,116.58.227.170,26056,   ->,167.99.141.164,1433,S_RA,0,0,2,120,66,1
2021/05/18 07:26:46.327869,0.000029,tcp,116.58.227.170,9672,   ->,167.99.141.164,1433,S_RA,0,0,2,116,62,1
2021/05/18 07:26:52.710732,31.555010,udp,196.244.191.164,22939,   ->,167.99.141.164,5060,INT,0,,11,6688,6688,11
2021/05/18 07:27:00.198516,0.038076,tcp,45.134.26.52,59525,   ->,167.99.141.164,12184,SR_RA,0,0,3,166,112,2
2021/05/18 07:27:09.773406,0.048934,tcp,185.191.34.207,51318,   ->,167.99.141.164,33415,SR_RA,0,0,3,166,112,2
2021/05/18 07:27:17.677962,0.000032,tcp,162.142.125.166,17061,   ->,167.99.141.164,20258,S_RA,0,0,2,112,58,1
2021/05/18 07:27:19.516521,0.040339,tcp,45.146.164.210,43903,   ->,167.99.141.164,3497,SR_RA,0,0,3,166,112,2
2021/05/18 07:27:36.206007,0.000050,udp,192.241.216.174,46420,   ->,167.99.141.164,1434,INT,0,,1,56,56,1
2021/05/18 07:27:50.160719,0.036424,tcp,89.248.165.201,48778,   ->,167.99.141.164,1000,SR_RA,0,0,3,166,112,2
2021/05/18 07:27:51.398238,0.000040,tcp,104.140.188.30,61196,   ->,167.99.141.164,52311,S_RA,0,0,2,112,58,1
2021/05/18 07:27:51.827300,0.481130,tcp,219.133.168.209,8479,   ->,167.99.141.164,1433,SR_RA,0,0,3,166,112,2
2021/05/18 07:27:53.052121,0.043511,tcp,45.134.26.48,59457,   ->,167.99.141.164,19084,SR_RA,0,0,3,166,112,2
2021/05/18 07:28:00.867443,0.040873,tcp,195.54.161.150,51446,   ->,167.99.141.164,60738,SR_RA,0,0,3,166,112,2
2021/05/18 07:28:29.055863,0.046334,tcp,45.134.26.46,59420,   ->,167.99.141.164,34944,SR_RA,0,0,3,166,112,2
2021/05/18 07:28:37.619856,0.000034,tcp,115.48.184.113,53921,   ->,167.99.141.164,23,S_RA,0,0,2,110,56,1
2021/05/18 07:28:56.023053,0.709869,tcp,123.16.149.216,63908,   ->,167.99.141.164,445,S_RA,0,0,4,240,132,2
2021/05/18 07:28:56.200541,31.637548,udp,31.6.21.135,25888,   ->,167.99.141.164,5060,INT,0,,11,6666,6666,11
2021/05/18 07:29:01.444602,0.058665,tcp,195.54.161.150,51446,   ->,167.99.141.164,37250,SR_RA,0,0,3,166,112,2
2021/05/18 07:29:20.966975,0.014350,tcp,92.63.197.83,56108,   ->,167.99.141.164,8415,SR_RA,0,0,3,166,112,2
2021/05/18 07:29:22.231677,0.052374,tcp,45.155.205.80,51425,   ->,167.99.141.164,30527,SR_RA,0,0,3,166,112,2
2021/05/18 07:29:37.072715,0.000027,tcp,41.210.146.143,30869,   ->,167.99.141.164,22,S_RA,0,0,2,132,78,1
2021/05/18 07:29:52.342995,0.000025,tcp,170.130.187.2,58430,   ->,167.99.141.164,5905,S_RA,0,0,2,112,58,1
2021/05/18 07:29:53.334660,31.583059,udp,193.176.86.174,9418,   ->,167.99.141.164,5060,INT,0,,11,6644,6644,11
2021/05/18 07:30:17.188216,0.000029,tcp,192.81.208.51,61953,   ->,167.99.141.164,25000,S_RA,0,0,2,110,56,1
2021/05/18 07:31:14.985909,0.035433,tcp,45.146.165.139,53287,   ->,167.99.141.164,7139,SR_RA,0,0,3,166,112,2
2021/05/18 07:31:40.802373,0.000031,tcp,89.248.165.202,47135,   ->,167.99.141.164,1006,S_RA,0,0,2,110,56,1
2021/05/18 07:31:42.722269,0.000029,tcp,185.142.236.35,18438,   ->,167.99.141.164,2332,S_RA,0,0,2,112,58,1
2021/05/18 07:31:42.956609,0.000027,tcp,209.160.40.13,37039,   ->,167.99.141.164,1080,S_RA,0,0,2,110,56,1
2021/05/18 07:32:11.397041,0.000029,tcp,188.236.64.192,49223,   ->,167.99.141.164,22,S_RA,0,0,2,132,78,1
2021/05/18 07:32:30.824650,0.000036,udp,184.105.247.216,35897,   ->,167.99.141.164,389,INT,0,,1,94,94,1
2021/05/18 07:32:51.832343,0.029905,tcp,5.188.206.90,8080,   ->,167.99.141.164,3868,SR_RA,0,0,3,166,112,2
2021/05/18 07:33:05.346077,0.041748,tcp,45.146.164.64,8080,   ->,167.99.141.164,3379,SR_RA,0,0,3,166,112,2
2021/05/18 07:33:10.069978,0.048395,tcp,45.155.205.80,51425,   ->,167.99.141.164,42224,SR_RA,0,0,3,166,112,2
2021/05/18 07:33:15.996404,0.041297,tcp,45.134.26.52,59525,   ->,167.99.141.164,9439,SR_RA,0,0,3,166,112,2
2021/05/18 07:33:18.092967,0.043310,tcp,45.155.205.80,51425,   ->,167.99.141.164,28666,SR_RA,0,0,3,166,112,2
2021/05/18 07:33:20.027395,0.042443,tcp,193.27.229.86,59157,   ->,167.99.141.164,63619,SR_RA,0,0,3,166,112,2
2021/05/18 07:33:22.424452,0.000025,tcp,188.135.12.96,33849,   ->,167.99.141.164,554,S_RA,0,0,2,128,74,1
2021/05/18 07:33:28.519042,0.018025,tcp,92.63.197.55,55209,   ->,167.99.141.164,7944,SR_RA,0,0,3,166,112,2
2021/05/18 07:33:50.789711,0.036739,tcp,45.134.26.37,59270,   ->,167.99.141.164,35620,SR_RA,0,0,3,166,112,2
2021/05/18 07:33:59.731425,0.038819,tcp,195.54.161.150,51446,   ->,167.99.141.164,46218,SR_RA,0,0,3,166,112,2
2021/05/18 07:34:03.002355,0.037945,tcp,45.134.26.49,59474,   ->,167.99.141.164,40697,SR_RA,0,0,3,166,112,2
2021/05/18 07:34:06.632291,19.976707,udp,5.155.0.165,13142,   ->,167.99.141.164,554,INT,0,,8,8277,8277,8
2021/05/18 07:34:14.597631,0.037388,tcp,45.134.26.55,59575,   ->,167.99.141.164,14080,SR_RA,0,0,3,166,112,2
2021/05/18 07:34:27.205306,0.000033,icmp,46.234.125.89,0x0008,  <->,167.99.141.164,0x3ece,ECO,0,0,2,116,58,1
2021/05/18 07:34:28.921477,0.046245,tcp,45.155.205.80,51425,   ->,167.99.141.164,59445,SR_RA,0,0,3,166,112,2
2021/05/18 07:34:29.712097,0.000026,tcp,37.152.187.211,48596,   ->,167.99.141.164,8086,S_RA,0,0,2,110,56,1
2021/05/18 07:34:43.541514,0.043180,tcp,195.54.161.150,51446,   ->,167.99.141.164,55813,SR_RA,0,0,3,166,112,2
2021/05/18 07:34:57.426403,0.042626,tcp,45.155.205.79,51432,   ->,167.99.141.164,30549,SR_RA,0,0,3,166,112,2
2021/05/18 07:35:08.873089,0.045665,tcp,195.54.161.150,51446,   ->,167.99.141.164,10249,SR_RA,0,0,3,166,112,2
2021/05/18 07:35:14.446094,0.000026,tcp,167.248.133.86,37208,   ->,167.99.141.164,11681,S_RA,0,0,2,112,58,1
2021/05/18 07:35:18.932295,0.046303,tcp,185.191.34.204,51606,   ->,167.99.141.164,7170,SR_RA,0,0,3,166,112,2
2021/05/18 07:35:27.564128,0.010878,tcp,92.63.196.128,56554,   ->,167.99.141.164,8915,SR_RA,0,0,3,166,112,2
2021/05/18 07:36:04.188074,0.000027,tcp,89.196.74.160,48197,   ->,167.99.141.164,22,S_RA,0,0,2,128,74,1
2021/05/18 07:36:26.672406,0.000045,tcp,162.142.125.19,41483,   ->,167.99.141.164,50580,S_RA,0,0,2,112,58,1
2021/05/18 07:36:37.516349,0.000035,tcp,74.120.14.79,13552,   ->,167.99.141.164,9189,S_RA,32,32,2,112,58,1
2021/05/18 07:36:53.819243,0.000044,udp,74.82.47.7,41328,   ->,167.99.141.164,10001,INT,0,,1,56,56,1
2021/05/18 07:37:00.293543,0.000036,tcp,103.75.161.30,60000,   ->,167.99.141.164,3323,S_RA,32,32,2,110,56,1
2021/05/18 07:37:02.786823,0.000035,udp,146.88.240.4,57448,   ->,167.99.141.164,69,INT,0,,1,68,68,1
2021/05/18 07:37:03.759123,0.053722,tcp,195.54.161.150,51446,   ->,167.99.141.164,13549,SR_RA,0,0,3,166,112,2
2021/05/18 07:37:14.861590,0.034775,tcp,188.166.125.72,56138,   ->,167.99.141.164,3389,SR_RA,0,0,3,166,112,2
2021/05/18 07:37:15.759042,0.000031,tcp,111.7.96.136,17378,   ->,167.99.141.164,8386,S_RA,0,0,2,120,66,1
2021/05/18 07:37:21.798299,0.072173,tcp,45.134.26.57,59612,   ->,167.99.141.164,3679,SR_RA,0,0,3,166,112,2
2021/05/18 07:37:23.992871,0.044798,tcp,45.134.26.56,59595,   ->,167.99.141.164,25186,SR_RA,0,0,3,166,112,2
2021/05/18 07:37:26.495631,4.579125,tcp,5.217.30.80,49476,   ->,167.99.141.164,554,S_RA,112,112,6,384,222,3
2021/05/18 07:37:48.258904,0.000030,tcp,167.99.214.167,61953,   ->,167.99.141.164,9992,S_RA,0,0,2,110,56,1
2021/05/18 07:37:53.020184,0.038097,tcp,195.54.161.150,51446,   ->,167.99.141.164,23464,SR_RA,0,0,3,166,112,2
2021/05/18 07:37:55.663791,31.581942,udp,91.219.215.84,13990,   ->,167.99.141.164,5060,INT,0,,11,6666,6666,11
2021/05/18 07:37:56.609249,0.041929,tcp,195.54.161.150,51446,   ->,167.99.141.164,30462,SR_RA,0,0,3,166,112,2
2021/05/18 07:38:36.247492,0.000030,tcp,111.7.96.136,37919,   ->,167.99.141.164,8652,S_RA,0,0,2,120,66,1
2021/05/18 07:38:42.725767,0.000032,tcp,192.241.216.152,41023,   ->,167.99.141.164,2375,S_RA,0,0,2,110,56,1
2021/05/18 07:39:03.303127,0.000033,tcp,159.65.26.115,55917,   ->,167.99.141.164,5432,S_RA,0,0,2,110,56,1
2021/05/18 07:39:21.348452,0.040799,tcp,45.155.205.80,51425,   ->,167.99.141.164,48689,SR_RA,0,0,3,166,112,2
2021/05/18 07:39:46.343670,0.045632,tcp,45.155.205.79,51432,   ->,167.99.141.164,6405,SR_RA,0,0,3,166,112,2
2021/05/18 07:40:01.992936,1.590498,udp,102.83.4.35,52857,   ->,167.99.141.164,554,INT,104,,5,4529,4529,5
2021/05/18 07:40:36.900841,0.045904,tcp,185.191.34.205,51544,   ->,167.99.141.164,7171,SR_RA,0,0,3,166,112,2
2021/05/18 07:40:41.223290,0.046727,tcp,185.153.197.52,59654,   ->,167.99.141.164,1643,SR_RA,0,0,3,166,112,2
2021/05/18 07:40:49.707110,0.000035,udp,193.107.216.183,5071,   ->,167.99.141.164,5060,INT,0,,1,453,453,1
2021/05/18 07:40:58.372716,0.045971,tcp,185.191.34.205,51544,   ->,167.99.141.164,7173,SR_RA,0,0,3,166,112,2
2021/05/18 07:41:10.088469,0.000025,tcp,5.126.195.133,36501,   ->,167.99.141.164,554,S_RA,72,72,2,128,74,1
2021/05/18 07:41:51.187414,0.000032,tcp,117.200.136.242,60013,   ->,167.99.141.164,23,S_RA,0,0,2,110,56,1
2021/05/18 07:42:20.951903,0.039829,tcp,45.146.164.54,8080,   ->,167.99.141.164,50123,SR_RA,0,0,3,166,112,2
2021/05/18 07:42:21.562194,0.000036,tcp,167.248.133.78,24841,   ->,167.99.141.164,9080,S_RA,0,0,2,112,58,1
2021/05/18 07:42:31.724067,0.029245,tcp,89.248.165.199,41783,   ->,167.99.141.164,2499,SR_RA,0,0,3,166,112,2
2021/05/18 07:42:32.413058,0.037037,tcp,45.146.164.152,8080,   ->,167.99.141.164,2351,SR_RA,0,0,3,166,112,2
2021/05/18 07:42:35.653499,0.000036,tcp,220.132.179.62,59393,   ->,167.99.141.164,81,S_RA,0,0,2,110,56,1
2021/05/18 07:42:37.836273,31.570658,udp,185.212.111.7,26199,   ->,167.99.141.164,5060,INT,0,,11,6666,6666,11
2021/05/18 07:42:39.565360,0.039618,tcp,45.134.26.42,59352,   ->,167.99.141.164,51112,SR_RA,0,0,3,166,112,2
2021/05/18 07:42:40.529459,0.000035,tcp,206.166.251.147,59981,   ->,167.99.141.164,8080,S_RA,0,0,2,110,56,1
2021/05/18 07:42:54.706668,1.129938,tcp,213.6.13.138,53567,   ->,167.99.141.164,22,S_RA,0,0,6,356,194,3
2021/05/18 07:43:03.610006,0.055812,tcp,45.155.205.80,51425,   ->,167.99.141.164,12184,SR_RA,0,0,3,166,112,2
2021/05/18 07:43:06.265459,0.000027,tcp,167.248.133.90,46910,   ->,167.99.141.164,18053,S_RA,0,0,2,112,58,1
2021/05/18 07:43:14.366802,0.085399,tcp,139.162.247.102,45806,   ->,167.99.141.164,22,SR_RA,0,0,3,166,112,2
2021/05/18 07:43:40.003022,0.042351,tcp,45.134.26.52,59525,   ->,167.99.141.164,27060,SR_RA,0,0,3,166,112,2
2021/05/18 07:44:08.713367,0.000031,tcp,2.191.221.5,33043,   ->,167.99.141.164,554,S_RA,0,0,2,128,74,1
2021/05/18 07:44:19.801492,1.112224,udp,46.213.201.93,2673,   ->,167.99.141.164,554,INT,0,,3,2301,2301,3
2021/05/18 07:44:25.469521,0.007432,tcp,92.63.196.128,56554,   ->,167.99.141.164,8987,SR_RA,0,0,3,166,112,2
2021/05/18 07:44:34.956490,0.050191,tcp,45.134.26.35,59237,   ->,167.99.141.164,38627,SR_RA,0,0,3,166,112,2
2021/05/18 07:44:46.190233,0.000030,tcp,24.154.251.47,24685,   ->,167.99.141.164,23,S_RA,0,0,2,112,58,1
2021/05/18 07:44:47.795556,0.000030,tcp,5.116.203.151,27882,   ->,167.99.141.164,554,S_RA,0,0,2,132,78,1
2021/05/18 07:44:48.716580,0.000026,tcp,5.116.203.151,27883,   ->,167.99.141.164,554,S_RA,72,72,2,132,78,1
2021/05/18 07:44:51.891681,0.038109,tcp,195.54.161.150,51446,   ->,167.99.141.164,34082,SR_RA,0,0,3,166,112,2
2021/05/18 07:45:09.722770,0.000028,tcp,129.227.129.170,46857,   ->,167.99.141.164,8883,S_RA,0,0,2,110,56,1
2021/05/18 07:45:13.120871,0.000032,udp,172.107.226.170,46175,   ->,167.99.141.164,389,INT,0,,1,95,95,1
2021/05/18 07:45:17.371625,0.050822,tcp,45.155.205.80,51425,   ->,167.99.141.164,30530,SR_RA,0,0,3,166,112,2
2021/05/18 07:45:25.473843,0.000032,tcp,222.129.58.108,5009,   ->,167.99.141.164,22,S_RA,0,0,2,132,78,1
2021/05/18 07:45:50.011523,0.085071,tcp,193.242.145.14,58728,   ->,167.99.141.164,777,SR_RA,0,0,3,166,112,2
2021/05/18 07:45:51.780023,0.000025,tcp,154.225.73.226,37876,   ->,167.99.141.164,554,S_RA,104,104,2,132,78,1
2021/05/18 07:45:59.999023,0.020812,tcp,92.63.197.55,55209,   ->,167.99.141.164,7953,SR_RA,0,0,3,166,112,2
2021/05/18 07:46:05.223492,0.051787,tcp,45.155.205.79,51432,   ->,167.99.141.164,6431,SR_RA,0,0,3,166,112,2
2021/05/18 07:46:17.801333,0.044516,tcp,45.134.26.45,59404,   ->,167.99.141.164,12173,SR_RA,0,0,3,166,112,2
2021/05/18 07:46:45.626019,0.034486,tcp,45.155.205.79,51432,   ->,167.99.141.164,6058,SR_RA,0,0,3,166,112,2
2021/05/18 07:46:48.948955,0.022662,tcp,92.63.196.128,56554,   ->,167.99.141.164,8922,SR_RA,0,0,3,166,112,2
2021/05/18 07:47:31.687065,0.000041,udp,193.46.255.120,33745,   ->,167.99.141.164,5060,INT,0,,1,435,435,1
2021/05/18 07:47:42.733352,31.570946,udp,37.19.211.68,19997,   ->,167.99.141.164,5060,INT,0,,11,6688,6688,11
2021/05/18 07:48:13.809149,0.000026,tcp,64.227.78.60,60959,   ->,167.99.141.164,143,S_RA,0,0,2,110,56,1
2021/05/18 07:48:23.323662,0.000027,tcp,92.118.161.45,53028,   ->,167.99.141.164,8090,S_RA,0,0,2,112,58,1
2021/05/18 07:48:33.063448,0.040433,tcp,45.155.205.79,51432,   ->,167.99.141.164,41102,SR_RA,0,0,3,166,112,2
2021/05/18 07:48:44.519918,0.044121,tcp,185.191.34.206,56166,   ->,167.99.141.164,7110,SR_RA,0,0,3,166,112,2
2021/05/18 07:48:50.118832,0.043749,tcp,45.134.26.55,59575,   ->,167.99.141.164,42223,SR_RA,0,0,3,166,112,2
2021/05/18 07:49:26.203700,0.000034,tcp,159.65.79.38,50129,   ->,167.99.141.164,1093,S_RA,0,0,2,110,56,1
2021/05/18 07:49:27.871829,0.000035,tcp,61.72.255.26,60000,   ->,167.99.141.164,34322,S_RA,0,0,2,110,56,1
2021/05/18 07:49:28.719738,0.000036,udp,184.105.139.98,57819,   ->,167.99.141.164,123,INT,0,,1,56,56,1
2021/05/18 07:50:13.846903,0.047004,tcp,45.155.205.80,51425,   ->,167.99.141.164,21615,SR_RA,0,0,3,166,112,2
2021/05/18 07:50:30.058871,0.076683,tcp,188.166.125.72,56868,   ->,167.99.141.164,3389,SR_RA,0,0,3,166,112,2
2021/05/18 07:50:41.011940,0.000036,tcp,74.120.14.83,34562,   ->,167.99.141.164,9951,S_RA,32,32,2,112,58,1
2021/05/18 07:50:49.816689,0.014858,tcp,92.63.197.55,55209,   ->,167.99.141.164,7858,SR_RA,0,0,3,166,112,2
2021/05/18 07:50:54.934946,0.050295,tcp,103.145.13.243,52220,   ->,167.99.141.164,5038,SR_RA,40,40,3,166,112,2
2021/05/18 07:50:55.420047,0.070672,tcp,45.146.164.149,57127,   ->,167.99.141.164,9294,SR_RA,0,0,3,166,112,2
2021/05/18 07:51:23.576679,0.000030,tcp,167.248.133.80,46284,   ->,167.99.141.164,21935,S_RA,0,0,2,112,58,1
2021/05/18 07:51:31.690445,0.000026,tcp,185.173.35.29,63309,   ->,167.99.141.164,179,S_RA,64,64,2,112,58,1
2021/05/18 07:51:37.810925,0.000039,udp,146.88.240.4,56743,   ->,167.99.141.164,10001,INT,0,,1,56,56,1
2021/05/18 07:51:40.547981,0.036907,tcp,45.146.164.52,8080,   ->,167.99.141.164,33333,SR_RA,0,0,3,166,112,2
2021/05/18 07:52:01.364529,0.000033,udp,106.75.165.127,58914,   ->,167.99.141.164,3391,INT,0,,1,109,109,1
2021/05/18 07:52:10.720080,0.045842,tcp,195.54.161.150,51446,   ->,167.99.141.164,47479,SR_RA,0,0,3,166,112,2
2021/05/18 07:52:15.380343,0.040519,tcp,185.153.197.32,59105,   ->,167.99.141.164,61769,SR_RA,0,0,3,166,112,2
2021/05/18 07:52:17.016288,0.045669,tcp,45.134.26.41,59336,   ->,167.99.141.164,33317,SR_RA,0,0,3,166,112,2
2021/05/18 07:52:18.305866,0.033160,tcp,45.146.165.19,42112,   ->,167.99.141.164,3390,SR_RA,0,0,3,166,112,2
2021/05/18 07:52:24.977347,0.037643,tcp,45.134.26.40,59321,   ->,167.99.141.164,2910,SR_RA,0,0,3,166,112,2
2021/05/18 07:52:52.233593,0.040671,tcp,185.191.34.206,56166,   ->,167.99.141.164,7108,SR_RA,0,0,3,166,112,2
2021/05/18 07:53:06.608450,0.000033,tcp,178.171.139.196,9708,   ->,167.99.141.164,554,S_RA,72,72,2,128,74,1
2021/05/18 07:53:27.199213,0.041868,tcp,185.191.34.207,51318,   ->,167.99.141.164,33404,SR_RA,0,0,3,166,112,2
2021/05/18 07:53:30.669246,0.000034,tcp,192.241.216.180,60372,   ->,167.99.141.164,443,S_RA,0,0,2,110,56,1
2021/05/18 07:53:52.348552,0.049791,tcp,185.191.34.213,54544,   ->,167.99.141.164,7128,SR_RA,0,0,3,166,112,2
2021/05/18 07:53:53.964873,0.000039,udp,192.53.117.115,58418,   ->,167.99.141.164,389,INT,0,,1,95,95,1
2021/05/18 07:54:06.075665,0.000033,udp,200.72.65.6,4000,   ->,167.99.141.164,8080,INT,0,,1,103,103,1
2021/05/18 07:54:08.227391,0.040500,tcp,45.155.205.80,51425,   ->,167.99.141.164,52208,SR_RA,0,0,3,166,112,2
2021/05/18 07:54:27.106173,0.000026,tcp,197.239.7.115,10563,   ->,167.99.141.164,554,S_RA,104,104,2,132,78,1
2021/05/18 07:54:29.514634,0.034622,tcp,45.146.164.106,56950,   ->,167.99.141.164,9013,SR_RA,0,0,3,166,112,2
2021/05/18 07:54:37.632630,0.043172,tcp,45.134.26.42,59352,   ->,167.99.141.164,2415,SR_RA,0,0,3,166,112,2
2021/05/18 07:55:02.121739,0.034817,tcp,5.188.206.18,46983,   ->,167.99.141.164,52860,SR_RA,0,0,3,166,112,2
2021/05/18 07:55:03.207076,1.414405,tcp,113.179.148.55,65241,   ->,167.99.141.164,1433,S_RA,0,0,6,356,194,3
2021/05/18 07:55:17.016670,0.000036,udp,135.148.104.128,7777,   ->,167.99.141.164,59256,INT,0,,1,137,137,1
2021/05/18 07:55:17.020346,90.446335,udp,135.148.104.128,7777,   ->,167.99.141.164,51499,INT,0,,5,280,280,5
2021/05/18 07:55:35.968721,0.036560,tcp,45.134.26.41,59336,   ->,167.99.141.164,64399,SR_RA,0,0,3,166,112,2
2021/05/18 07:55:39.525434,0.052190,tcp,195.54.161.150,51446,   ->,167.99.141.164,24276,SR_RA,0,0,3,166,112,2
2021/05/18 07:55:46.849611,0.000035,tcp,178.62.245.179,61953,   ->,167.99.141.164,8133,S_RA,0,0,2,110,56,1
2021/05/18 07:55:48.070089,0.035389,tcp,45.134.26.53,59541,   ->,167.99.141.164,750,SR_RA,0,0,3,166,112,2
2021/05/18 07:55:50.426265,0.046364,tcp,45.155.205.79,51432,   ->,167.99.141.164,14820,SR_RA,0,0,3,166,112,2
2021/05/18 07:56:09.411929,0.000033,tcp,41.210.146.254,31459,   ->,167.99.141.164,22,S_RA,0,0,2,128,74,1
2021/05/18 07:56:10.034784,0.026877,tcp,5.188.206.18,46983,   ->,167.99.141.164,1332,SR_RA,0,0,3,166,112,2
2021/05/18 07:56:13.774251,0.048830,tcp,195.54.161.150,51446,   ->,167.99.141.164,42627,SR_RA,0,0,3,166,112,2
2021/05/18 07:56:37.905178,0.000028,tcp,5.115.189.128,19722,   ->,167.99.141.164,554,S_RA,0,0,2,128,74,1
2021/05/18 07:56:55.145560,0.000032,tcp,64.62.197.230,51940,   ->,167.99.141.164,1883,S_RA,0,0,2,110,56,1
2021/05/18 07:57:21.643505,0.000035,tcp,46.213.85.36,50202,   ->,167.99.141.164,22,S_RA,0,0,2,132,78,1
2021/05/18 07:57:22.146332,0.000027,tcp,150.109.167.243,36313,   ->,167.99.141.164,4800,S_RA,104,104,2,110,56,1
2021/05/18 07:57:22.251535,0.000027,tcp,46.213.85.36,50203,   ->,167.99.141.164,22,S_RA,0,0,2,132,78,1
2021/05/18 07:57:51.661751,0.040392,tcp,194.48.199.78,56752,   ->,167.99.141.164,9079,SR_RA,0,0,3,166,112,2
2021/05/18 07:58:07.595546,0.000037,tcp,212.64.61.70,43132,   ->,167.99.141.164,8733,S_RA,96,96,2,110,56,1
2021/05/18 07:58:22.686172,0.066305,tcp,85.119.151.252,57500,   ->,167.99.141.164,3128,SR_RA,0,0,3,166,112,2
2021/05/18 07:58:23.018239,0.049135,tcp,85.119.151.252,57500,   ->,167.99.141.164,2655,SR_RA,0,0,3,166,112,2
